ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
-1,-2,-2,-2,-2,-3,-2,3
-1,-1,1,1,1,6,2,0
1,1,2,2,5,4,4,0
0,0,1,8,-1,-3,-1,-3
-1,-1,-2,-12,-3,-4,-3,-3
-1,-3,-3,-3,1,-3,-3,-2
-2,0,1,2,-2,0,2,2
-1,-1,-1,0,-3,-2,-1,-1
-3,-3,-1,4,-3,4,-1,-2
-1,-2,1,-4,-2,-14,-3,-2
1,0,-1,1,7,10,0,-1
-1,2,2,3,1,5,3,0
-1,-1,2,-2,-1,2,0,1
-1,-2,1,-2,-2,-1,-2,0
-1,-2,0,-2,-8,-14,-13,-4
-1,1,0,-1,0,0,4,-1
-1,1,-2,2,2,4,2,0
0,1,-1,1,1,6,1,0
0,0,1,3,3,1,-1,0
-1,-2,-3,-2,-2,0,-4,-1
1,0,-2,0,2,-3,0,-2
-4,0,0,-2,-2,-2,2,-2
-1,-4,-4,-3,-4,-5,-2,0
-1,-1,-4,-3,-5,-9,-7,-2
-2,-1,-2,1,1,3,-2,-3
4,4,5,8,12,16,10,6
3,1,1,-1,-2,2,-1,3
-1,-2,-3,-1,-2,0,1,-7
0,-1,-2,-1,-4,-11,-4,-2
-1,-3,-4,-5,-6,-5,-5,-3
-2,-1,-2,-1,1,-1,3,-2
1,-1,-2,-1,-1,-2,-2,2
-2,-2,-3,-4,-1,5,0,-1
1,-1,0,-1,2,-4,0,0
0,3,2,1,2,6,3,3
-1,-1,-2,0,4,9,-1,0
0,-3,0,2,1,0,-1,2
0,-3,-3,-5,-5,-2,-3,0
-4,-1,-2,-3,-4,-8,-4,-3
0,0,1,-3,-1,-1,3,0
0,0,1,1,5,0,-8,0
-1,0,-1,-2,-3,-3,6,-1
1,1,0,2,3,7,4,1
1,2,4,6,2,3,-1,5
2,1,-1,-6,-1,1,3,-1
-1,-1,-1,-1,0,-2,-2,-1
-2,-1,-2,0,-2,-6,-3,-2
-1,-1,-1,3,-2,-4,-1,0
0,1,-1,0,-2,-2,1,2
-1,0,0,-5,-3,-2,-5,-7
