ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
-2,-1,-1,3,-3,-11,-8,-1
-1,1,1,-1,0,8,8,1
-1,-3,-3,-10,-1,3,1,1
1,-2,-2,-2,-1,-3,-1,-2
0,-1,0,-5,0,-7,-4,-1
1,1,-2,-1,0,9,3,2
-1,-1,2,13,5,-2,1,0
-2,-1,-1,3,2,4,-1,-3
1,0,-1,-2,-3,-2,1,1
-1,0,-2,-6,-3,-5,-5,-2
-1,1,1,-4,-1,4,5,0
0,0,1,2,0,2,2,-1
1,2,0,0,2,2,2,1
-2,-2,-2,-3,-2,-4,-1,3
-3,0,-1,-3,-6,-7,-5,-2
-2,-2,-1,0,-2,-3,-3,0
0,0,2,-1,4,7,3,-1
-1,-2,-2,0,-1,-2,-2,0
0,-1,-3,2,-3,-4,-3,-2
0,0,-2,-4,0,-2,-3,-1
-1,-1,0,2,0,1,-3,1
-3,-1,0,2,0,1,6,1
3,2,-2,-1,-1,-2,0,1
1,1,0,-1,-2,4,-3,1
-2,0,-1,-1,-2,-3,-1,-4
0,-1,1,5,0,-3,-3,-3
-2,-2,-3,-6,-1,-3,-4,1
-1,-1,0,-2,-2,-5,0,-2
-1,1,-1,0,-2,8,6,2
-1,0,0,-1,2,-10,-4,-3
-1,0,1,3,2,2,-1,-1
1,-2,0,-2,0,2,-2,1
-1,-2,-4,0,-7,-8,-5,0
1,-1,-3,-2,-3,1,1,-1
0,1,0,2,7,12,5,2
0,2,1,-1,1,-2,0,0
1,0,0,1,2,1,3,1
-2,-1,-2,-2,-6,-7,-5,-3
-2,-2,-1,-5,-1,-8,-6,-3
-1,0,0,0,-2,2,4,0
-1,-1,-1,-6,2,1,2,-4
1,0,-1,-1,1,2,-3,0
-1,0,2,1,-2,-1,1,0
-2,0,-1,-1,-3,-6,0,0
0,-1,2,-1,-1,-2,-2,0
0,-1,-2,-8,-1,0,-2,1
-3,0,1,3,0,1,-1,-2
0,-1,-2,-1,-2,-6,2,1
2,0,0,2,2,4,5,1
2,-1,0,0,3,7,1,0
