ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
-1,0,-1,1,0,1,-2,-1
0,-1,0,1,1,-4,0,2
-1,-1,1,-1,-2,2,0,1
-1,0,-1,0,-2,-3,0,-2
-1,-2,-4,-4,-4,-6,-6,-4
0,1,2,-2,0,4,0,0
0,-1,-1,1,4,3,4,1
0,-1,0,3,1,2,1,0
0,-1,-1,-2,-4,-2,-1,1
-2,-1,-2,-3,-5,-8,-5,-5
-2,0,0,-1,1,-3,1,1
0,1,1,-6,-1,4,0,1
1,2,-1,0,3,6,6,2
0,-2,-1,3,2,5,1,0
-1,0,0,-2,-3,0,-1,-3
-1,0,-1,-1,-4,-7,-8,-4
-1,-1,0,0,-2,-6,1,0
0,0,-1,-3,-3,-2,1,1
-2,0,-1,1,2,-6,-3,-2
1,0,0,-1,-1,-1,-3,0
0,1,0,1,2,5,3,1
1,0,1,-1,0,8,2,3
0,0,0,1,2,4,1,1
-1,-1,0,-1,-3,-8,-4,-1
-2,0,-2,-2,1,-2,-5,-3
0,0,1,1,2,1,-2,-2
1,-1,1,-1,0,-2,4,3
2,0,1,4,1,0,-2,-1
1,-1,-1,-1,-2,-3,-3,-2
-3,-3,-1,0,0,-4,0,-2
1,-1,-1,1,0,3,-2,-1
-1,-1,-1,-6,0,10,4,-1
-1,-2,-2,2,-3,-15,-4,-2
1,0,0,-1,0,1,0,2
-1,-2,-1,1,0,2,4,-1
-1,0,0,0,1,5,1,1
0,0,-1,-3,-3,0,1,0
-2,0,0,0,-3,-2,-1,2
1,1,0,0,1,-3,-3,-1
0,0,1,-2,1,1,0,0
-3,0,0,0,-2,-4,-3,-4
-1,-1,-2,0,1,1,1,-2
-1,-1,-2,-3,-1,4,0,3
-1,-1,0,0,-1,-7,-3,-2
0,1,0,2,1,1,-4,-2
-1,-1,-1,0,-3,1,3,0
-1,0,-1,0,-1,7,0,-1
1,-1,-4,-4,0,-9,-2,-1
1,-2,-1,-2,1,2,0,0
0,1,0,-1,0,-1,-3,0
