ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
0,-1,-2,-1,1,-3,-1,-2
-2,-2,1,2,2,2,1,-4
0,-1,-1,5,0,-3,0,1
-1,-1,-2,-2,-1,-3,-5,-3
-1,0,-2,-1,-2,-3,-3,-2
-1,0,-3,-1,-3,-7,0,2
0,1,1,2,4,3,1,0
0,0,0,0,2,5,2,-1
-3,-1,-1,-2,-3,-8,0,0
0,0,1,1,0,3,0,0
1,0,0,0,-1,-6,-2,-1
-1,-1,-2,-7,-2,0,-5,1
-3,-1,-2,-5,-3,-3,-5,-3
0,1,0,1,1,8,12,3
-2,-1,0,2,2,3,-6,-2
0,0,1,3,1,-5,2,4
-1,-1,-2,-1,-3,-3,-1,0
-3,-1,-1,0,-4,-6,-5,-3
0,-2,-5,-2,-1,4,-1,-1
0,1,0,2,-2,-3,-2,0
-1,0,0,1,1,-4,0,0
0,0,-2,-7,3,9,0,-1
0,-1,-1,-3,1,2,4,0
-1,2,2,2,-1,3,1,0
1,-3,-1,2,-2,-8,-1,1
-2,-3,-2,0,-6,-15,-9,-6
-1,0,-1,-1,-1,-4,-2,-1
3,1,1,2,7,19,11,3
1,0,1,-2,2,7,1,5
0,1,-1,1,-1,-1,-5,0
-4,-1,-3,-7,-1,-8,-10,-6
-2,-1,0,3,-4,-8,4,0
0,0,-3,-1,-1,-2,-3,-4
1,-1,1,4,4,5,3,1
2,0,3,3,1,4,2,4
-2,-3,-3,-1,2,0,-4,-6
-2,-3,-3,-4,-5,-3,2,1
-1,-2,-1,-3,-3,-8,-5,-1
1,0,-1,2,5,4,6,2
0,2,2,3,-1,-2,-4,-1
-1,-1,-1,-4,1,1,2,-1
-3,0,-2,0,-1,5,1,1
0,0,1,-1,-4,-3,-3,0
1,-2,0,-2,-4,-16,-5,-4
0,0,1,1,4,7,3,1
1,-2,0,2,2,9,1,-1
-2,-1,-2,-3,-4,-6,-2,-2
-1,0,0,-3,3,1,-2,0
1,-2,-2,-2,-2,2,-2,1
-2,0,0,-3,-3,-7,6,-2
