ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
-3,-1,1,2,1,4,-3,-4
1,0,2,5,1,1,0,1
-4,-4,-2,0,0,2,-3,-6
1,-2,-2,-3,-3,-2,-3,3
8,3,0,-10,-6,-2,-3,-6
-4,-1,-1,-1,-1,-6,-2,-1
-6,-3,0,4,1,-2,2,2
2,-3,-2,-4,5,11,3,2
-3,-1,0,0,-2,0,-2,0
0,1,1,-2,-5,-6,-1,-2
3,-1,-1,0,-1,3,0,-1
-3,1,-1,-11,-4,-6,-3,-1
-2,-3,-1,26,10,-6,-2,-2
4,1,-2,1,4,14,8,5
4,1,1,-5,-4,8,5,4
-4,1,2,-3,-6,-11,-5,-3
1,1,0,-13,-8,-14,-1,-1
-7,-2,-3,4,3,1,-1,1
5,-1,-3,-2,2,-2,2,0
0,2,0,1,-4,-3,0,-2
0,-3,1,-2,0,1,6,2
0,-1,0,-3,-3,-1,0,-2
-5,-3,-2,0,0,-3,-2,-1
-2,0,-1,6,1,-4,-5,1
1,4,-3,-5,4,6,2,2
2,2,0,-2,-7,3,3,2
-4,-1,0,-1,-1,-2,-1,-3
0,1,-2,-4,-3,3,1,0
-1,-1,-1,11,8,-1,-3,0
1,-1,1,0,-1,1,0,-2
0,-3,-2,0,-4,-6,-7,1
-4,-3,-2,2,-4,-5,1,1
2,2,2,-8,-2,6,0,2
1,-1,0,0,1,5,1,-1
-1,1,0,2,-3,-4,0,-3
0,-1,-1,-2,5,7,0,-1
1,-1,-2,2,-4,-2,-1,-2
-7,-2,-3,1,-1,8,-2,-3
6,1,0,-3,-2,-11,0,0
1,0,-2,-1,-2,-4,-2,2
1,-1,0,0,1,1,0,0
-5,2,0,7,-1,10,7,-1
-8,-10,-5,0,2,-9,-4,0
4,-1,-1,2,1,0,-3,-3
0,-2,0,-1,1,2,-2,3
-5,-2,-4,-6,2,-1,-3,-7
-2,2,2,3,0,6,3,-1
9,3,-1,-9,-1,0,-1,4
-1,-2,0,0,-3,-3,2,0
4,-1,-4,-7,-2,-9,-2,1
