ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
0,0,0,3,3,-9,1,2
0,0,-1,-6,2,6,1,3
0,-1,0,2,-4,-3,-4,-2
-7,-2,-3,-3,-3,-9,-2,-3
3,0,1,0,-2,3,1,-1
6,1,1,3,2,0,2,0
0,3,4,2,1,5,1,3
-3,-7,-4,-4,-3,-5,-2,0
-4,-3,-3,-2,1,6,-3,-5
-2,-5,-6,1,-4,-15,0,0
1,4,-2,0,-2,-1,-2,0
0,0,1,-2,-3,-6,-3,0
-1,-1,0,-4,-3,-2,-1,1
0,1,3,3,8,15,3,1
-1,1,1,-5,1,4,0,1
2,3,-3,-3,1,-2,2,0
0,1,-1,-1,-3,-1,1,-1
-2,1,3,-4,-7,-6,-4,-4
-5,-6,-5,1,-3,-9,-7,-5
3,-2,0,1,5,4,3,2
0,-1,-1,2,5,11,5,3
-1,-1,2,0,-6,0,-2,-1
-6,-1,-1,-2,2,1,-6,-1
0,-1,-2,-4,-6,-17,2,-1
-2,-1,0,-2,0,1,1,1
0,1,-1,2,0,2,-4,0
-1,-2,-3,0,-7,-1,1,2
1,1,0,-6,3,-1,-4,-2
-5,-3,-2,9,1,-2,2,-1
-11,-2,-2,-5,3,4,5,-2
11,3,2,0,0,1,1,3
1,2,3,1,0,0,0,0
0,-3,-1,-1,-3,-6,-6,-5
0,-3,-4,-8,-3,0,-3,-3
-3,-2,0,1,1,-3,3,-2
-1,2,2,6,2,4,0,0
1,1,1,0,0,1,-1,1
-1,-1,0,3,-3,-4,0,2
-2,-1,0,-3,-2,-11,-2,0
0,1,-4,-2,-3,4,-1,1
0,1,0,-4,1,-1,-1,1
0,-4,1,1,3,4,-2,-2
2,1,-2,-6,0,2,3,-2
-1,0,3,10,2,2,-1,1
3,5,0,-8,-2,4,1,-1
1,6,1,-2,-4,-10,0,0
-1,-16,-9,1,1,1,-2,-2
-6,-5,2,0,-3,-3,0,-3
-4,-2,-2,-4,-2,-1,1,0
4,5,3,4,4,1,-1,1
