ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
-1,-1,-2,-2,-4,-6,-3,-1
-3,-2,-3,-1,-4,2,0,-5
1,0,0,-2,2,-7,-8,2
0,-2,0,0,2,5,12,0
1,2,1,2,1,8,2,3
1,0,-3,-4,-1,-2,0,0
-2,0,-1,0,-2,4,-2,0
-2,-1,-2,1,-3,-9,-7,-4
-1,-1,0,-2,-1,-3,2,2
-1,1,3,2,0,-1,0,2
-1,0,0,-3,0,3,4,-1
-2,-2,0,-1,2,0,-2,-2
1,0,0,-1,-1,-3,-1,3
-3,1,2,-1,-2,-2,-3,-5
-2,-2,-3,-1,0,-1,1,-1
1,0,-1,0,-2,-3,-4,-1
-1,-1,2,1,-1,-2,0,-2
1,-3,-2,-1,-1,-1,2,0
-1,0,-2,-3,0,6,2,3
-1,-2,-1,-1,1,10,-1,-6
-2,2,-1,0,-3,-17,-10,-4
-1,-1,-1,0,1,3,12,2
0,1,2,2,3,6,-1,2
0,0,-3,-3,-1,-3,-7,-2
1,1,3,-3,-6,-3,-3,2
0,0,-1,-1,-1,-3,-1,0
1,-2,-3,-2,0,3,1,-2
-2,-1,0,-1,0,-3,-1,1
-2,-2,-2,0,-1,2,1,-2
1,1,1,-1,-3,-5,-6,0
0,-1,-2,1,0,0,1,-2
1,0,2,0,2,4,1,2
-2,-2,-1,1,-1,1,5,2
-3,-1,-2,-1,2,-3,-5,-1
-1,1,3,2,-4,-8,-7,-2
-3,-4,-7,-3,-3,-6,2,1
4,0,0,0,3,4,4,3
0,2,2,3,5,11,3,-2
1,-1,0,0,-3,2,0,-1
-2,1,1,0,-2,-10,-2,2
-1,-1,-2,-3,-3,-6,-9,-3
-1,-1,-1,-2,-4,-2,4,0
0,-1,1,-2,-1,-5,-4,-6
1,1,2,2,7,10,3,3
1,-1,0,-2,5,12,4,1
0,1,2,1,0,0,-2,-2
-2,0,-2,-2,-5,-2,-2,0
-1,-4,-3,-2,-7,-10,-5,-4
-1,-2,-1,2,0,-3,-1,1
2,-1,-1,0,0,3,1,2
