ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
0,0,1,-1,-1,-2,1,3
-2,-1,-2,-2,-4,-3,-2,1
-4,-2,1,1,4,10,2,-3
0,2,0,-4,-3,-7,0,-1
-5,-6,0,1,1,2,2,-1
0,2,1,1,-1,-1,0,0
-2,1,0,-2,0,0,-2,3
0,-5,-2,4,-1,4,2,1
-3,1,1,-4,-3,1,-2,-5
2,-2,-4,-11,-4,-12,-3,0
-1,-3,-5,3,0,-8,-3,0
0,2,5,7,2,3,1,0
2,0,0,-3,-1,-1,-2,0
0,-2,1,5,3,9,2,-1
0,0,-1,2,2,-3,-8,0
-3,-2,-1,4,1,1,7,-1
5,2,-3,-8,-1,7,-2,1
1,2,3,1,-1,1,3,2
1,0,2,3,0,-3,-1,0
-6,-4,-4,-2,-2,-5,-8,-7
1,0,-1,-4,-3,-7,-2,-2
1,0,-1,0,-2,0,-1,0
1,4,0,-2,-1,5,2,-1
-1,-1,-2,-2,-3,-4,-5,2
-2,-1,0,-1,-2,-5,-3,-2
-1,-1,-1,6,2,-5,-2,-1
0,0,0,1,1,-2,5,0
0,0,-2,-2,-1,5,0,0
0,-3,-1,1,0,-3,0,0
-1,-4,-8,-8,-6,-9,-5,-2
-2,-1,2,-1,-1,4,-4,-2
0,0,-1,-3,0,-2,2,3
-2,-1,0,3,2,2,0,2
-2,-1,0,2,-1,2,2,-3
-3,-3,-2,-5,-3,-11,-10,-2
-2,-3,-1,-4,0,2,7,-2
2,2,1,0,5,17,4,4
5,-1,6,11,2,4,1,1
-1,-3,0,0,0,-3,-1,0
2,0,-4,-13,-9,-10,-6,-4
-2,-1,1,-4,-3,-11,-5,-3
-2,4,0,5,3,3,0,3
1,0,2,2,5,11,7,0
0,-2,-1,2,1,0,-3,0
-1,0,0,-1,-1,-4,2,1
-1,3,-4,-6,-4,5,-3,-5
-1,-4,-3,1,-1,-14,1,0
-2,-2,-1,-1,0,-2,-1,0
-1,0,1,1,-2,2,-2,-1
-2,0,0,-1,-1,-2,-1,0
