ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
2,0,2,5,6,10,6,2
0,0,-1,-5,-2,-4,0,-1
-2,-1,-2,-9,-3,1,-2,-3
0,0,-2,2,0,-4,0,0
-4,-2,-1,-3,-4,-10,-6,0
-2,-1,-1,1,0,-2,1,-1
0,0,1,3,3,10,3,2
0,0,-2,-2,-3,-3,-1,-4
-1,-1,-1,1,2,3,1,2
0,0,0,1,1,0,1,1
-1,-2,-2,1,-1,-7,-3,0
-1,0,1,-1,0,-2,-3,0
0,0,0,4,1,-1,1,-1
-2,-1,-2,-3,0,9,1,-1
0,0,1,1,2,2,7,2
-1,-1,-1,-1,-1,-5,-4,1
-1,-1,0,-4,-3,-1,0,-1
1,-1,-1,-2,-2,-5,-5,-4
0,-1,2,3,1,3,1,2
-2,-2,-2,-2,3,1,2,-5
-2,-1,0,3,0,-4,0,-1
-1,-1,0,-4,-1,0,-2,-2
-1,-1,-2,-7,-2,-6,-3,-2
-1,-1,0,-1,-3,-2,-1,2
1,0,-1,-1,-1,3,1,-2
-1,0,-1,2,0,0,4,4
-1,-1,1,0,0,-5,-7,-5
0,-1,0,-2,0,2,-2,1
1,2,0,0,3,3,1,1
0,0,0,1,0,3,1,3
0,-1,0,0,-3,-2,-1,-2
-3,-1,-2,-1,-4,-8,-5,-3
-2,-1,0,4,0,-3,-3,-2
-1,-2,-3,-5,-2,0,0,-1
1,1,0,9,5,9,6,2
2,1,0,-2,2,6,5,2
1,0,-1,-5,-3,-3,-4,-1
-4,-1,-2,-3,-2,-7,-6,-3
-2,-1,-2,4,-1,-3,-1,0
1,-1,0,-2,2,4,3,-1
-1,-1,-2,0,-2,0,-3,2
-1,-2,1,6,-2,-10,-4,-5
-1,1,0,-3,-1,3,-3,-6
0,-2,0,2,1,2,0,3
1,-1,-1,-8,-4,-1,0,-1
0,-1,-1,1,0,2,0,0
0,-1,0,-1,1,-1,-1,0
-1,-1,0,1,-3,-3,-3,0
1,-2,-1,2,2,1,1,0
1,1,-1,-4,-4,1,-2,2
