ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
-3,1,0,1,1,6,-3,-2
-7,-1,2,12,4,5,2,2
12,2,-4,-17,-7,3,4,2
5,-1,0,1,1,2,-5,-1
-3,1,0,-2,-5,-7,2,0
9,2,0,0,-3,-6,-1,1
-10,-2,0,-4,3,3,-3,-4
-7,-4,-2,4,0,6,3,0
15,3,1,7,3,-2,-6,-2
0,1,1,-3,-2,1,-4,-1
-6,-1,2,-4,-5,-7,2,0
-1,-2,-1,8,3,-4,-4,-3
1,2,1,-3,1,11,6,1
-6,-9,-3,0,1,-1,2,0
-1,-2,-1,-1,-1,-6,-5,-3
-1,-1,0,-6,-4,10,2,-1
-3,-3,-2,-1,-4,-8,-4,-1
4,2,-1,-9,-8,-15,-5,-4
-3,-1,-1,10,7,1,-3,0
-1,0,0,-5,1,5,6,1
-1,1,0,5,3,1,-6,-2
-6,0,-3,-11,-4,0,4,1
15,3,1,-4,-4,-1,-3,0
-6,-1,-3,-3,0,-3,-1,-1
6,1,-4,-9,-3,-5,-4,-3
-4,0,0,8,2,-1,-1,0
-5,-2,-1,2,4,-2,2,1
0,0,1,2,-3,7,2,0
-8,-3,-2,-11,-4,0,0,-2
0,4,-3,4,2,1,1,1
0,-1,-2,-11,-2,-2,1,-5
2,1,1,2,3,-3,-2,-2
-3,-2,-1,-2,-6,4,2,1
0,0,1,1,-2,-13,-5,-2
-4,0,1,2,1,5,2,2
0,-1,-2,1,1,6,4,1
-6,-2,0,-3,-2,-11,-6,-8
4,-2,-2,11,1,-3,-4,-2
-2,0,0,0,5,11,12,4
2,0,0,-9,-4,0,1,1
-1,-1,-1,2,-2,2,0,-2
2,2,5,-5,-4,-1,-6,-2
-2,-1,0,6,4,-7,-4,-1
-7,-3,0,-1,-4,-1,3,-1
9,2,-1,-7,-3,-6,-2,-1
4,0,0,6,4,8,1,0
3,5,3,6,5,10,5,4
-5,-9,-1,-3,2,4,1,0
-11,-1,-1,0,-4,-5,-2,-3
2,0,-4,-9,-5,-17,-6,-1
