ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
-1,0,-1,-1,-1,1,3,1
-1,-3,-2,-2,0,3,-1,0
0,0,1,0,1,-2,-1,-1
1,-2,-2,-5,-3,-7,-4,0
1,-1,-1,0,-1,4,3,1
-2,1,1,3,0,4,-1,0
-2,-4,-6,-18,-5,-10,-2,0
0,1,-1,1,0,-3,-4,1
0,-1,-1,-1,-1,-1,8,0
0,0,0,0,1,-2,-3,0
2,1,1,5,1,9,-1,0
-3,-1,-2,-2,-1,2,2,0
-1,-3,-1,-4,-2,-4,-6,-3
-1,0,0,-3,-3,-5,-2,-1
-1,-1,0,2,1,-2,-4,-3
0,0,-1,1,2,6,5,2
0,0,-1,1,-1,1,1,0
0,-1,0,-1,1,3,3,2
0,-2,-2,-3,-4,-4,-3,0
-2,1,-1,0,-6,-9,-4,-3
-3,0,-3,-3,0,-6,-4,-3
2,3,0,-5,3,6,1,0
-2,-1,0,0,0,-5,-2,-1
0,-2,0,2,0,4,3,2
-1,1,-1,0,-4,-1,-1,-2
-2,-3,-2,-2,-4,-11,-13,-4
0,1,2,3,3,9,15,0
1,1,2,2,3,6,4,1
-1,-2,-3,-1,-1,-3,-5,3
-4,-3,-3,-9,-5,-4,-4,-9
-2,-1,0,0,-3,-8,-6,0
0,-1,1,3,2,5,2,1
0,0,1,-1,2,4,1,2
-1,0,-1,2,0,-2,0,-2
0,1,-2,3,-2,-3,-1,1
-1,0,-1,-1,-1,-5,-3,-1
-1,0,0,-9,-2,1,1,0
-1,-1,0,2,0,5,4,-1
-1,0,0,-3,-2,-2,-3,0
0,1,0,1,-1,3,-3,1
0,2,2,0,-1,-4,-1,0
-1,-2,-2,0,-2,-13,-1,0
-1,-1,1,-1,0,2,-2,-1
-1,-1,-3,-4,0,1,6,-1
-1,0,2,2,2,2,-2,4
0,0,1,-1,-1,-1,0,1
1,-1,-1,4,2,4,-1,0
0,0,0,-1,-2,-2,-4,-2
-1,-2,-4,-4,-4,-4,-1,-4
1,2,0,2,2,1,-2,6
