ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
0,0,-1,-2,-2,-3,-1,-3
-1,0,-1,-1,1,1,-6,-3
0,-1,-2,-2,1,-1,8,1
-2,0,1,0,0,1,-3,0
0,0,0,-1,1,5,-2,2
-2,-1,0,0,-2,-14,-7,-4
0,-1,-2,0,-2,2,1,1
0,-3,0,0,1,8,7,-1
0,0,-1,0,0,-1,-2,0
-2,-1,-1,-3,-4,1,-1,1
1,-1,0,1,-1,-1,-2,2
0,0,-2,0,0,-3,1,-2
-1,0,0,-3,-1,-1,1,-1
0,0,-2,-1,-1,-3,-3,-1
0,0,-2,-1,-1,-2,-2,2
0,-1,-1,1,1,3,0,1
-2,1,0,1,1,0,1,-3
-1,-2,0,-1,0,2,2,0
0,0,0,-1,-2,-1,0,-2
0,0,2,3,-3,-3,-3,-3
-1,-1,-1,-2,-2,-4,-1,-3
0,-1,-1,0,-1,-1,1,-1
-1,-1,-2,-2,-2,-1,-3,-2
0,-1,-1,-2,1,3,2,2
-1,0,1,2,0,-1,1,2
1,-1,1,4,0,2,3,1
-1,-2,-2,-7,-3,-2,-3,-1
0,2,0,-1,0,5,4,-1
-2,0,-1,-2,0,-9,-1,0
-1,-2,-1,-2,1,2,-3,-2
0,0,0,3,1,-1,0,-6
-1,-1,-1,-1,-2,-3,-1,-2
1,-1,0,-1,-1,-5,-4,-1
-1,-2,-2,0,-2,-5,3,1
-1,-1,-1,1,1,4,3,-1
0,-1,1,-1,1,1,-4,2
1,1,1,-1,-3,0,-1,0
-2,-1,-2,-4,-4,-7,-6,-6
-2,-1,0,-1,-2,-3,1,-2
-1,-3,-3,-1,0,-3,-5,2
1,0,-3,-1,1,0,5,-1
1,0,1,0,0,2,0,2
2,1,1,0,3,6,0,1
-1,-1,-1,-1,-2,-5,-5,-2
-2,-2,-2,-2,-2,-1,-2,-2
-1,-1,-2,0,-2,-1,2,-4
-3,0,1,1,1,-4,-1,-2
0,1,1,0,3,-2,1,2
2,1,1,2,2,11,5,4
0,0,1,1,-1,-2,-4,0
