ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
-1,0,0,-5,-2,0,7,-1
-1,0,0,-3,-1,2,2,3
1,1,0,3,-1,-2,-2,-1
-1,0,-1,-6,2,10,5,0
3,0,0,3,-1,-6,-4,0
0,-1,-1,-1,-6,-9,-7,0
0,0,1,2,3,4,1,1
1,-1,-2,0,0,-1,1,-1
0,-1,-1,0,-2,-1,-2,-1
-2,-1,1,2,1,3,3,-2
-1,-2,-1,0,-7,-9,-6,-3
-2,0,0,-2,-2,-9,-1,-2
1,0,1,0,5,7,2,3
-1,0,-1,1,0,2,-1,0
0,-1,0,-1,1,1,1,-1
-2,-1,0,-3,-1,-5,-2,-3
-1,-1,2,-1,-2,-2,-7,-3
-3,1,-3,-5,1,3,3,1
-2,1,-3,-2,0,0,-3,-3
0,-1,-1,3,-1,-1,1,0
1,0,1,-1,-2,-1,0,2
-1,-3,-1,-5,0,0,1,-10
-1,0,-2,-2,-3,7,0,0
0,-1,-2,-2,-3,-14,-3,1
-2,2,1,4,6,7,1,-1
3,0,0,1,2,6,5,7
0,-1,4,1,-1,-4,-5,-5
0,-1,-1,-2,-2,-1,-3,-4
-3,-1,-5,-2,-1,-3,-9,-3
1,-2,-2,3,1,0,4,1
0,1,2,2,7,6,6,5
1,1,0,2,-1,1,-1,4
-1,-1,-1,-2,-1,-1,-2,-3
-1,-3,-1,-2,-6,-6,-5,-3
1,1,-2,0,4,-2,-1,2
-1,-1,0,5,-1,0,0,-3
-2,0,-3,0,-3,-4,0,-1
1,-1,-1,-2,0,1,1,5
0,-1,-2,-2,-2,-2,-2,-4
0,0,0,-1,2,6,1,3
0,-1,2,1,0,1,2,-2
-3,0,0,1,0,-3,0,0
-1,-2,0,0,-2,-2,-1,1
1,-1,-2,-4,1,7,2,0
-1,0,0,1,-2,-9,-1,-1
-2,-2,1,-1,-2,-7,-3,-3
-3,-1,-2,-3,-4,-3,-5,-2
-4,-2,0,-3,1,0,-1,-3
0,0,0,-2,-1,4,1,2
0,1,-2,3,-1,1,-2,-1
