ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
2,-1,1,2,3,3,10,-2
0,-1,-2,6,0,4,-3,0
-3,-2,-1,-19,-7,3,-6,-5
-5,-2,-2,8,0,-5,0,1
2,-2,-1,-3,0,-5,-5,-1
-1,0,0,-2,-2,3,1,1
0,-3,-2,1,-1,0,4,-4
-3,-1,-2,-5,-3,-1,-4,-1
0,1,0,4,0,2,-1,0
-6,-1,-1,-12,-1,-1,1,-1
-4,-2,-4,0,2,-6,-8,-2
10,2,-2,2,-5,-9,0,-2
-5,-1,0,10,1,0,1,0
6,4,-1,-5,-1,4,0,1
-3,-8,1,-11,-2,-1,2,-1
-13,-2,1,1,7,9,5,5
11,1,-5,-8,-3,-4,-4,-1
-4,-1,3,5,0,14,-1,-7
-2,0,-3,5,3,-22,-5,1
4,2,0,4,-1,2,4,-1
-4,-2,0,-9,-5,-1,2,4
-2,-2,-1,1,0,1,-1,-2
3,3,0,-2,1,9,4,1
-5,-3,-2,-4,-1,-6,-3,-4
0,1,4,7,3,5,1,1
2,0,-1,-1,4,0,2,-3
0,0,-1,5,-3,-4,-3,2
-3,-1,-1,0,-5,-6,-7,-6
-2,0,1,2,4,5,-1,-1
-1,1,1,-1,0,-1,4,1
1,0,2,-1,-2,5,-3,1
-3,-1,-2,-2,-2,-2,-1,-5
-2,1,-3,5,2,-2,-4,3
1,-3,-2,2,-2,0,-1,3
2,2,0,5,2,5,-1,-2
-4,-1,3,-2,0,-5,0,1
-2,-1,-1,0,0,3,-4,-5
2,0,-3,-3,0,-12,-1,3
1,-1,-1,-2,-4,6,2,0
-5,-1,0,-3,2,11,6,-1
-2,-1,2,2,0,-12,-5,-1
-1,-2,0,-5,-1,0,0,2
0,-1,2,1,1,3,0,-5
1,0,-2,-1,-2,0,0,4
-3,-3,-4,-8,-3,-1,0,-2
0,-1,-2,3,-3,-6,-2,-5
0,4,2,-6,-2,0,-3,1
1,-1,0,6,3,2,1,0
1,1,-4,-7,-7,-11,-4,-3
-5,-3,-1,1,0,2,-1,1
