ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
4,2,-1,-3,0,0,-2,-3
2,3,2,3,4,4,1,2
-5,-4,-1,-2,-5,-10,-6,-6
-1,-1,1,-2,-4,12,4,1
-1,-1,-1,-2,-3,-6,1,-1
-1,1,2,4,-1,-7,-3,-4
0,-2,-4,-21,-3,-2,-4,0
1,-2,-3,1,1,-2,-2,-1
-1,0,-1,1,3,6,-1,-2
0,-1,-2,-2,-3,-1,1,-1
-1,1,1,1,2,-1,-1,2
0,0,2,1,-2,1,-1,0
-3,-1,-2,-10,-6,-6,-3,1
-2,-4,-2,3,1,0,-1,-5
1,1,2,5,5,9,1,4
1,1,0,1,1,-4,1,-1
-1,-2,-1,-2,-5,2,-2,-3
-1,-2,-1,-7,-7,2,-8,-1
-1,-2,-9,-1,-1,-14,0,-2
1,2,2,3,2,4,5,2
-2,0,1,0,3,6,0,-1
0,-2,-3,-2,-3,-3,0,-1
5,2,1,4,-1,0,-3,-2
0,3,0,0,2,-2,-2,0
-4,-1,-3,-10,-6,-6,1,-4
-1,1,0,-2,2,4,1,0
0,1,1,5,3,4,5,3
-1,-2,1,2,2,7,0,0
0,-1,0,0,-3,-13,-2,-2
-2,-1,0,5,-1,-4,0,-2
-4,0,1,-1,4,1,-1,0
0,0,-2,0,-3,4,1,0
-1,-3,0,5,0,-2,-3,0
-1,-2,0,-4,0,7,4,0
2,-1,3,-1,0,-7,-3,-1
0,0,-1,-4,0,-3,-5,-1
0,0,1,5,1,4,7,1
-1,0,0,1,-2,-4,3,-2
3,0,4,-2,2,11,2,1
-2,-2,-3,-1,-1,-8,-3,1
-1,-1,-3,-4,-4,-7,-4,-2
0,-1,-1,1,0,-4,-2,-1
-1,0,-1,0,-2,6,3,-2
1,-1,0,7,3,-4,-2,1
4,3,-3,-7,3,3,0,3
-8,-6,2,-1,1,1,0,0
3,-1,1,3,-1,-3,-2,0
-5,-2,-1,1,-2,-5,-3,-2
1,0,-5,-11,-4,4,0,-2
3,1,0,1,2,5,6,2
