ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
1,0,0,1,2,1,-6,2
-2,-2,1,6,1,1,9,-4
1,1,1,2,0,10,-2,4
-2,0,-1,-1,0,-20,-7,-6
7,2,1,5,5,6,4,-1
-1,0,0,2,-1,8,1,2
-6,-2,0,-9,-5,-6,0,-2
-3,-4,-3,-4,-5,-1,-4,-4
-3,-2,0,-6,-8,-10,-3,-1
2,4,-1,13,10,4,1,0
1,-1,-1,-10,-3,6,3,-1
-1,-1,-1,-5,-5,-5,-3,4
-7,-3,-3,0,-1,-3,-2,-1
0,0,-1,-3,1,3,2,0
-10,-1,-1,1,-8,-3,-3,-2
12,3,1,8,8,11,-1,-1
-1,0,0,-4,-8,-7,2,1
-6,-3,-2,-7,-5,0,-3,-5
-1,-2,-1,7,8,-1,1,2
0,-1,1,5,0,2,1,9
1,-2,0,1,1,6,0,-1
-4,-3,-2,-3,-7,-7,4,-2
2,1,0,-5,3,-5,-4,-3
-7,-1,-2,-2,3,9,1,0
9,1,0,4,-6,-7,-6,0
-8,1,0,-15,-3,1,-3,-1
3,-3,-1,5,1,1,2,4
0,-1,1,2,2,4,2,-2
-6,-1,1,9,4,3,1,1
2,-1,-6,-18,-7,-13,-10,-4
-1,0,0,0,-2,-6,-2,-4
-2,-2,0,4,-1,1,2,0
2,0,-2,-12,-1,0,1,-1
0,-1,2,13,3,3,5,1
-5,0,1,-6,1,2,-2,0
4,-2,-4,14,1,-6,-3,-1
-3,-1,0,2,7,4,2,-1
-1,-2,2,-6,-5,-9,-4,1
2,0,-1,-2,0,11,0,-1
0,4,3,3,0,-4,10,-1
0,3,-2,-4,-2,0,1,1
-13,-9,0,1,0,-5,-7,-3
9,1,0,2,-4,-1,1,2
0,0,-2,-16,-5,-3,-1,-2
-1,-1,0,6,1,2,2,-1
2,1,0,-7,-2,0,-1,-1
-8,0,1,3,2,-2,-1,-3
2,-1,0,12,-2,5,0,-2
-1,2,-7,-5,-3,-6,-2,1
1,0,1,-6,-3,-4,-2,0
