ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
0,1,-2,1,3,5,-1,-2
0,0,0,1,2,1,0,0
0,0,0,1,-1,-6,0,-3
-2,-2,2,-1,-2,1,-4,-1
-1,-2,-4,-8,-4,-1,0,-1
0,0,-1,-2,-1,-9,3,1
-1,1,-1,5,1,-1,-4,-2
2,4,0,0,0,2,2,2
0,-2,0,2,0,4,2,0
-1,-2,-1,2,0,5,0,-3
-1,-1,2,4,0,-5,-4,0
1,-2,-2,-7,-3,-2,-3,1
2,3,-1,-3,-1,-2,3,2
0,-1,1,-3,-2,3,-1,-1
0,-1,-1,5,3,-1,2,1
-2,0,2,4,3,9,1,-2
-2,0,1,-3,-8,-18,-5,-3
-2,-4,-3,3,5,6,-2,1
3,3,-1,-3,5,9,4,2
-1,-1,0,-3,-4,-6,-5,-3
0,-1,-1,-1,-4,-7,-1,-1
-1,-1,-1,-2,-2,3,-3,-4
3,0,-1,-1,0,-2,-6,2
-1,-1,-1,-1,2,2,1,-4
-2,0,1,0,0,2,0,4
1,2,2,2,-2,-6,-1,1
0,-2,-2,-3,-1,13,5,4
-1,-1,-1,-2,-3,-18,-5,-1
2,3,0,1,2,3,-5,-1
-5,-8,-2,-2,-1,3,7,-4
-1,-2,0,-4,-3,-6,-5,-1
-3,-1,-1,0,1,4,3,3
1,-1,-1,4,1,0,0,-1
2,0,0,1,1,-1,-5,2
0,2,-1,-5,3,1,4,0
1,0,1,1,-2,-1,1,-2
3,-1,-5,-16,-5,2,1,0
-2,1,0,0,-5,-5,-3,-1
-3,-2,0,3,1,-10,-2,-5
0,2,2,0,3,7,3,3
-2,-3,2,3,6,8,6,3
2,1,1,1,-3,-3,0,-3
-1,-2,-1,-3,-6,-5,-3,-2
-1,-2,-1,1,-2,-10,-4,0
-2,-3,-1,5,-1,7,3,0
-1,0,-1,-7,1,-6,-1,2
1,0,2,7,1,2,1,0
4,0,-4,-7,-2,-1,-11,-3
-6,-8,0,2,-1,-1,6,-2
1,1,-1,-5,1,3,-3,1
