ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
5,-2,-2,5,3,0,-2,-1
-3,0,-1,4,1,-9,-2,-3
10,1,-2,-2,-3,0,0,3
-4,-1,1,2,0,-1,2,-1
0,0,0,-3,-1,3,3,0
-2,0,1,10,5,1,-2,1
-3,0,-1,-9,-6,-6,-5,-9
2,0,-1,-3,0,-7,-1,2
-2,-2,-3,1,1,9,6,2
0,1,-1,1,2,14,1,0
0,-2,-1,-3,-2,-20,-3,4
-3,-1,-6,-8,-2,4,-1,-4
-3,2,1,-2,-4,-2,-3,-3
-2,-2,0,11,3,8,1,1
-3,0,-1,-11,-5,-13,2,-4
-9,-2,1,-4,2,0,2,-2
13,3,2,9,1,0,-3,1
0,0,0,-6,4,6,5,2
6,1,-2,-4,-2,1,-5,0
-2,-4,0,6,-2,-9,-4,-2
-14,-5,-5,-10,-4,2,3,-1
9,1,1,13,2,-8,-4,0
-3,-1,0,-12,3,8,3,0
0,1,-1,-3,0,0,-2,2
-1,-1,0,2,-2,-5,-2,-1
-7,-3,-2,-1,-1,-7,0,-4
-3,0,-1,-4,-7,5,2,3
4,1,3,6,7,6,5,2
-2,-1,3,5,-1,-5,-2,1
1,3,-4,-16,-6,-8,-2,-1
-3,-8,-1,5,3,8,3,-2
-3,-2,-3,-9,-8,-11,-4,2
-5,-3,-4,9,1,-7,-5,-10
6,2,2,2,1,4,-1,2
3,1,1,7,3,5,9,3
-2,-1,3,-1,2,6,0,-2
-2,-1,1,-8,-3,-3,-2,0
-2,0,0,6,-1,-9,-3,-1
-3,-1,-1,-6,1,3,1,1
3,-1,-1,6,2,-2,-1,-1
8,2,0,7,3,-1,-3,1
-1,-2,-2,-10,-10,8,1,0
3,0,0,11,9,5,2,2
-5,-3,0,-6,-4,0,0,-1
1,0,-2,-2,-2,-5,-6,0
-2,0,-1,3,3,-7,-4,-4
2,0,1,6,3,1,3,6
2,2,-2,1,6,12,4,-3
-1,-3,-2,-11,-12,10,-1,-4
-2,2,1,7,3,-24,-3,0
