ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
-1,-1,-1,-5,4,7,4,2
-3,1,1,1,1,2,1,-3
4,1,1,2,1,7,3,4
-1,-1,0,2,-1,1,0,-1
0,-1,1,0,-5,-7,-3,0
0,0,-1,-2,-5,-6,-5,-4
-4,0,-2,-3,0,2,1,0
-1,0,0,-1,1,3,1,-1
-2,0,-1,-3,-1,0,-3,-5
-1,-2,0,1,1,0,3,2
0,-2,0,3,-3,-6,-6,-4
-4,-1,-1,-3,-4,-6,-3,3
0,-1,0,-2,3,4,-2,-6
4,3,3,6,10,16,7,6
-4,-3,-4,-5,-6,-4,-2,0
2,-1,-2,0,0,1,-1,0
-3,-2,-1,0,-6,-10,-1,-2
-2,0,-1,-3,-2,-5,-4,-4
2,0,0,6,7,6,5,1
-1,-2,1,-2,-2,-1,-1,-2
-2,-1,-3,-2,-1,-2,-1,-1
0,-2,-1,-1,-2,-4,-2,-2
-1,1,-2,-2,-1,0,-4,-3
-1,0,-1,-1,-3,0,3,-1
0,1,0,0,6,9,3,4
-1,-1,-1,2,0,0,2,1
0,0,0,1,0,0,-2,-1
-1,-2,-3,-14,-4,-1,-4,-3
1,1,0,4,0,-1,-1,1
-3,-2,-4,-2,-2,-4,-3,-2
-1,0,1,1,1,2,1,0
2,0,-1,1,0,1,0,0
-3,-1,-1,-5,-5,-5,-5,-2
-2,-1,-3,-6,-6,-7,1,-1
-3,-1,0,0,4,5,-1,0
3,2,3,5,7,10,1,2
0,2,4,3,3,3,3,1
0,-2,0,-1,-6,-5,-3,-1
-1,-1,-1,-4,-3,-6,-4,-5
-1,-1,-2,4,1,-1,1,1
-1,-1,-3,-3,-4,0,-4,-2
2,1,-1,0,0,-5,-1,1
-3,-1,-2,-4,-2,0,0,2
-1,0,0,-1,-1,1,0,-2
1,0,0,-1,-3,-1,1,0
0,-3,-1,0,-3,-4,-6,-5
1,1,2,0,-2,-6,-6,-1
1,2,1,6,6,9,10,3
-2,-1,-2,-1,1,6,1,-2
1,0,-1,3,-1,0,-1,4
