ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
-1,0,-1,-4,-3,-3,-2,-1
-1,-1,-1,-3,-4,-7,-4,-1
-1,1,2,1,-2,-1,-3,-2
-2,-1,-2,-2,0,4,-1,-6
1,-1,-2,-3,6,5,7,2
-1,-1,-1,1,1,0,-2,-1
0,0,-1,-1,-2,-3,-1,0
-2,-1,-1,0,-3,-8,-5,-2
0,1,2,3,1,9,2,1
1,0,0,-1,1,1,3,1
-2,-1,-2,-2,-3,-2,-3,-3
-1,-2,0,-2,-2,-5,-2,-2
0,0,-1,0,-2,-5,-1,-1
0,0,-1,-3,2,-2,-1,0
0,-2,-3,1,3,10,4,1
-1,0,-1,0,0,0,-2,1
-2,-1,-2,0,-4,-11,-6,-3
-2,-2,-2,1,-5,-8,-5,0
-2,-1,0,-4,0,5,4,1
-1,0,-4,-8,-2,-2,-1,1
1,0,-1,-2,2,5,4,2
0,0,1,5,-2,-4,-3,-2
-1,0,1,5,0,-5,-2,1
1,0,0,-2,-3,3,2,2
-1,-1,-4,-1,-1,-4,-1,-1
0,0,0,0,3,6,1,0
0,-2,-1,0,-3,-3,-6,-2
-1,-1,-2,-1,2,1,1,1
-1,-2,0,1,-1,-1,-1,0
-1,0,-2,-2,0,-2,-1,1
-4,0,0,-4,-2,-2,-1,-5
-3,-2,0,2,2,4,0,0
0,-1,-1,0,0,-6,0,2
0,-1,-1,-3,0,6,-1,-1
3,2,1,0,-1,-3,0,1
-2,-2,-1,-3,-4,-4,-2,-1
-1,0,0,3,0,1,1,-1
-1,-2,-4,-11,-5,-2,-1,-2
-1,1,-2,-3,-2,-4,-4,1
0,0,0,-2,0,1,1,-1
0,-1,0,0,1,3,-4,-1
0,-1,-1,0,-1,-1,2,-1
-1,0,-2,2,-4,-2,-3,-1
-1,-1,-1,0,1,-2,3,2
-1,-2,-1,0,-2,-1,-2,-3
1,0,2,7,0,1,1,0
3,-1,-3,-7,2,9,5,0
0,-1,1,6,0,-13,-7,1
-1,1,-1,-5,-4,2,5,1
-2,-3,-1,3,-2,-3,-3,-2
