ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
-5,-2,0,-1,-2,-4,-4,-4
-7,-2,-1,2,-4,-5,0,-1
2,3,1,-1,3,1,-2,-2
-11,-3,-2,-7,-3,4,4,-2
13,5,-1,-3,0,-4,-12,-4
-6,-7,2,4,0,-1,8,-2
-1,-1,-5,-14,-8,5,-1,3
0,-1,0,8,6,1,-2,-3
-7,-4,0,3,0,2,3,-1
5,2,-2,3,-2,-18,-12,1
1,-2,1,4,1,-4,-2,-1
4,-1,1,-8,-4,-2,2,1
2,-1,0,6,3,8,4,0
-1,1,1,-11,2,12,6,0
-3,-2,0,3,-5,-4,-4,0
-4,-1,-3,-5,-1,-8,-2,-5
11,2,2,2,4,4,6,7
6,3,3,2,0,8,1,2
-7,0,1,4,-1,-6,-3,-4
3,-1,-2,-3,-3,-2,-4,-5
-5,-1,0,0,-5,-8,-6,-6
-10,-4,-2,-1,-1,-10,-4,0
8,2,-1,3,4,15,11,3
2,0,1,2,2,7,3,1
-2,-1,-1,-7,-4,-13,-2,-2
-1,0,0,-3,-3,-2,-7,-2
-5,-3,-1,12,0,-10,-5,-2
3,1,0,-6,4,8,4,4
-1,2,-1,-5,-3,7,1,-1
7,1,1,-2,-1,-6,-1,1
1,1,1,7,5,-1,1,-1
4,1,3,1,-3,2,0,2
-7,-3,-4,-9,-2,-1,-3,-2
-7,-3,-5,-3,-2,-7,-2,-4
-2,-1,-3,2,2,9,1,0
8,2,4,3,1,-3,-1,5
1,3,1,-4,-2,-3,-3,-2
-10,-9,-4,-2,-3,4,3,0
0,0,2,-2,1,-1,0,0
-4,-1,-4,-1,-4,-6,-2,-2
-10,-5,2,5,2,6,2,-2
18,6,-1,-5,-3,-4,-1,3
-2,-2,-1,4,-3,0,2,-4
-1,-2,-1,-9,-6,-15,-4,-1
3,1,0,8,8,7,4,0
-6,-1,0,4,-2,6,0,-1
-1,-1,-1,-7,-1,3,-2,0
0,1,1,-3,-3,-1,1,-1
-2,-1,-2,-4,-3,-14,-7,-2
-1,3,1,4,5,10,6,1
