ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
1,-1,0,-8,-4,-6,-2,0
0,-1,1,11,8,4,1,1
0,-2,-4,-4,0,6,-1,-2
-10,-3,-1,-5,-2,1,6,3
19,9,1,2,-1,1,-3,2
-3,-3,0,3,-3,0,-3,-4
1,-1,-1,-3,-3,-1,-1,3
-10,-3,1,2,0,6,0,-3
-2,-1,-5,-6,-3,-11,-3,-4
-1,2,0,1,-1,-3,-1,1
-3,1,2,9,6,7,0,-2
2,1,1,-4,-1,0,1,-1
-8,-4,-4,-3,-3,-2,3,-1
3,1,1,2,0,-6,-1,-1
-2,-1,0,-4,-2,0,-2,0
5,1,-1,-3,1,7,-2,3
-1,-1,1,8,6,-3,1,1
-4,-1,-1,5,2,0,-2,-1
1,-1,-6,-10,-8,-7,-2,-3
1,0,0,0,3,3,-4,0
-2,-2,-2,-2,1,3,7,-1
-2,-1,2,4,3,3,0,0
-1,-1,0,-3,-12,-5,-3,-2
4,4,1,3,4,13,6,1
-3,-1,-1,-2,-5,-11,-7,-1
3,0,-3,-4,-3,-3,-3,-2
4,0,1,-4,-1,-1,0,0
-1,1,-1,1,-1,-5,-1,-4
-10,-2,1,8,4,7,0,0
10,1,0,-4,-8,-3,1,3
-4,-2,-2,-5,-1,-10,-5,-2
6,0,0,7,4,8,3,0
-4,0,1,-4,-1,1,1,-5
-3,-1,-4,-8,-6,-4,-2,7
-3,-1,0,0,-2,-2,-4,-13
-2,-4,-1,3,1,-7,0,-1
0,-1,0,-2,-2,4,-3,-2
-3,-2,-2,5,-2,-2,-1,1
4,1,-1,-13,3,8,11,5
-5,-3,-2,4,-1,-8,-1,0
0,1,-1,-7,-3,0,-4,-2
-1,1,0,-5,-2,6,0,-4
3,3,-1,8,5,-10,-2,1
-5,-2,-1,2,1,0,-3,0
2,0,-1,-5,-2,0,0,4
-1,1,3,3,-1,-3,-4,-3
-1,0,0,-4,-3,7,1,2
1,0,1,5,3,-3,1,0
-6,-6,-1,-1,-3,-6,-4,1
7,3,0,-2,2,3,3,-3
