ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
2,1,3,7,4,11,3,2
-1,-2,-1,-2,-3,-5,-4,-4
-1,-4,-3,-2,-6,-4,-7,-3
-2,-3,-2,-8,-3,-4,-1,-1
-1,-1,0,0,2,1,3,0
2,1,1,2,7,11,1,2
-3,-1,-1,2,0,-3,0,-1
0,-1,0,-1,-1,-1,-5,-2
-3,0,-1,0,-1,-1,-2,0
0,-2,-2,-1,-6,-3,-1,-4
3,1,0,-3,-2,-2,0,3
1,0,0,0,0,3,0,0
0,-3,-1,2,0,0,0,-1
-1,0,-1,-3,-2,-5,-3,-3
0,-1,-1,0,1,2,2,1
-2,0,-2,-1,0,1,-3,-1
-2,0,-1,-4,-2,4,2,-2
0,-2,-1,2,1,-5,3,2
3,0,2,1,2,1,-3,1
1,1,-1,-2,-3,2,2,-3
-3,1,0,2,0,2,-1,-2
-2,-1,-1,-2,-5,-5,-3,1
-1,0,-1,-2,-2,-1,0,-3
2,0,0,2,2,5,3,3
2,0,-1,1,-1,-3,-3,0
0,-2,-2,-2,-4,-3,0,-1
-2,0,0,0,-3,-4,-1,-1
-2,-2,0,-3,-1,-6,-6,-3
1,0,1,1,1,1,-2,6
0,0,0,2,4,6,4,-2
-1,1,1,0,-1,-1,-1,-1
0,-1,-4,-2,-2,0,1,1
0,-1,-1,0,-2,-4,-1,-5
0,1,-1,-1,-1,-5,-10,0
-1,-1,-1,1,0,6,10,0
0,-1,2,-4,3,0,-1,4
0,0,-2,1,-1,1,-3,-1
-1,-1,0,0,0,-9,-2,-2
-1,-1,0,-3,-4,-5,-8,-4
-3,-1,-1,-2,0,1,2,0
0,0,0,1,1,4,1,1
-2,-1,0,-1,1,6,2,-1
0,-1,-1,1,-1,-4,-2,0
1,-1,0,-1,-3,-7,-1,-2
0,-4,-3,-2,-2,-5,-3,-2
0,2,1,-3,1,6,5,1
1,-1,0,1,1,0,-3,2
0,0,0,4,-3,0,1,-3
-3,-2,-4,-8,-2,-4,-2,-2
0,-1,-1,3,1,1,-2,4
