ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
6,1,-2,4,6,6,2,-1
1,1,3,1,6,15,8,2
1,-2,-1,3,0,1,1,-2
2,0,-1,-3,-1,-1,-4,-1
-5,-1,0,-2,-2,0,-2,2
-5,0,-2,-3,-4,-6,-5,-2
1,-3,-1,-1,-4,-6,-1,-2
-2,-1,-2,-2,-1,-5,-3,-2
-2,-1,2,8,0,12,5,4
4,2,-3,-9,2,-7,3,-3
-2,-3,0,3,4,9,3,3
3,-1,-1,-5,-4,5,0,-2
-3,-2,-2,-4,-6,-13,-1,-3
-3,1,-2,13,3,4,0,-1
0,1,2,-3,4,3,1,2
2,0,-1,2,-4,-6,-3,-3
-2,-1,1,-2,-2,-3,-3,-1
-5,-4,-3,-10,-5,2,-1,0
3,1,-1,8,-2,-16,-2,-1
0,-2,-2,-8,3,7,2,2
1,2,1,1,3,5,0,-3
2,-3,-2,2,-1,-2,0,4
-1,0,-2,-2,-4,3,0,0
0,3,2,3,1,0,1,0
0,1,1,0,2,2,-1,-1
-5,-1,0,-4,-1,2,2,0
-1,0,0,3,-2,-5,-4,0
0,-1,-3,-2,-3,-5,1,1
-7,-3,-2,3,-3,0,-1,-5
0,-1,-2,1,3,-2,-3,-2
-4,0,1,-1,-2,-2,1,0
1,1,0,2,3,4,-1,0
0,-2,-2,-6,-1,-4,-6,4
1,0,1,-3,-2,4,6,-2
-1,0,0,3,-1,-1,2,-3
-1,-1,-2,-6,-6,-7,-8,-4
0,-1,-2,-5,-4,-2,2,1
-8,-5,-1,-2,0,-6,-2,-1
1,0,-1,2,2,11,0,-2
6,1,3,8,4,-5,3,0
0,2,-3,-12,1,3,2,-2
1,0,-2,6,-3,-4,-6,-1
-2,-1,2,-2,1,6,6,4
-2,0,1,4,1,2,-1,0
-2,-7,-1,2,-1,-6,1,-3
-1,0,-1,1,3,1,-2,1
-1,-2,-5,-8,-8,-7,-5,-1
0,-1,-2,-5,0,-1,1,-2
-3,0,2,1,-1,-3,0,1
5,2,1,0,0,12,-1,0
