ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
0,-2,-3,-10,7,-1,0,1
0,3,9,21,-1,1,-1,3
3,9,14,34,30,8,6,2
0,-2,-5,-39,-35,-4,-3,-2
1,7,12,5,-7,4,3,4
-4,-6,-3,54,23,-3,-2,-2
-1,0,7,10,7,8,6,-2
0,-2,-10,2,5,-7,-7,-2
1,3,9,33,10,5,1,-1
-4,-6,-8,29,1,-17,-8,-5
-2,-1,-5,-16,-10,-4,-1,-2
-2,-1,8,32,13,1,2,2
8,8,6,0,11,1,0,0
-2,-5,-13,-81,2,3,0,-1
-2,-2,-5,48,2,-1,0,-3
4,4,16,-26,-34,-7,-1,2
-5,-4,-12,6,15,6,0,-2
2,4,11,27,18,5,3,1
0,2,15,21,6,0,0,1
2,2,-5,-37,-7,3,0,-2
-8,-7,-6,14,15,-4,-2,-7
2,0,-2,-24,-35,6,5,3
-1,1,-7,-7,1,0,-4,0
1,1,1,-24,-2,-1,-2,0
-6,-10,-8,-3,-17,-14,-8,-5
1,3,11,34,7,5,3,1
-5,-9,-24,-50,-6,-13,-7,-4
-1,-1,-7,-36,-29,-9,-7,-3
6,7,8,-14,-2,16,9,8
1,6,14,19,-3,1,2,1
-3,-8,-16,-30,-32,-9,-5,0
4,6,17,39,35,16,6,1
-6,-11,-19,9,2,-9,-4,-5
0,0,1,-26,1,3,0,1
1,3,12,55,20,-2,-4,-1
-2,-7,-5,64,4,-3,-1,-4
-2,-2,-1,0,1,-2,2,0
1,2,4,15,22,3,-1,-2
1,7,8,-23,13,16,7,3
-2,1,15,50,4,-6,-4,1
0,-5,-20,-53,-23,-3,-5,0
-4,-8,-10,13,3,-10,-4,-3
6,11,15,55,21,12,7,4
-2,-3,-5,-29,-7,-1,2,0
1,1,1,-21,-23,-1,-3,-1
-4,-6,-23,-58,-17,-6,-5,-3
-1,-4,-2,-11,14,-2,-3,-1
4,8,11,-15,16,12,10,5
-12,-17,-28,-56,-27,-24,-15,-10
6,12,13,-36,-5,8,4,4
