ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
4,15,17,-81,-13,1,-1,-2
-6,-9,-1,61,-12,-4,-1,-3
1,1,-14,-31,-3,1,1,-3
-1,4,11,49,6,1,1,1
-8,-15,-8,-26,-12,-15,-9,-5
-2,-6,-11,-10,-5,-7,-4,-1
0,1,-8,17,-9,5,2,0
3,6,19,-9,10,7,3,2
1,1,-5,2,-4,0,-2,-2
5,9,13,26,11,3,1,1
-1,2,51,-22,-13,-5,-2,-3
-7,-20,-38,-56,-6,-5,-4,-4
-2,-10,-52,0,-5,-3,-1,0
2,3,-2,-9,2,5,3,1
-2,-2,22,25,0,-5,-3,-2
2,7,19,-13,-9,1,1,4
5,11,20,25,24,8,3,3
-3,-4,2,-37,-15,-9,-4,-3
-3,-9,-66,-47,5,3,1,-2
2,5,15,6,4,-1,0,0
1,-2,-18,-21,-8,-2,0,-1
-1,-2,-12,20,0,-4,-2,-2
0,3,6,27,3,2,0,0
-1,-5,15,18,10,1,-3,-2
-1,-4,-14,-9,-20,-8,0,0
-3,-3,4,34,-9,-6,-3,-2
-2,-3,-11,-39,7,2,0,-1
2,9,16,13,-5,4,2,1
6,13,15,7,0,6,3,2
-5,-12,-4,-22,-3,-10,-5,-5
-4,-10,-24,36,-4,-4,-4,-1
-3,-2,0,-32,-10,-6,-2,-2
2,3,30,0,11,7,2,1
2,3,-24,37,2,6,0,0
0,2,21,-59,-3,-7,-2,0
1,5,9,59,3,1,0,-1
-4,-5,7,14,-7,-6,-2,-2
2,1,-25,-26,5,9,4,1
-4,-8,13,49,3,-5,-4,-3
1,-2,-14,-14,0,1,2,-1
1,1,-1,-16,3,1,1,1
-1,1,17,12,-3,-1,-3,1
2,8,-11,-15,8,6,6,1
-2,0,3,0,-2,-4,-4,-3
-4,-4,-8,-2,-22,-8,-5,0
4,8,17,-48,33,16,8,1
-6,-6,-9,88,-4,-11,-7,-4
4,11,25,-26,-12,6,2,0
-12,-28,-70,-72,-6,-11,-4,-6
2,5,32,-10,-12,-5,0,1
