ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
-1,1,0,4,6,6,1,0
2,6,12,33,32,3,1,-1
-3,-4,-6,-30,-37,-10,-6,-5
-3,1,10,56,33,7,5,2
-1,-2,-10,-38,-12,-6,-1,-4
1,0,-1,32,20,0,-3,-3
-5,-5,-8,12,-8,-7,-3,0
-4,-5,3,8,-3,0,-3,-2
0,1,3,-7,7,4,5,1
2,7,9,-42,-16,6,7,6
-7,-7,-3,26,20,2,1,-1
2,-4,-14,-33,-22,-9,-8,-5
2,6,15,16,-3,2,1,3
-3,-8,-18,12,-5,-5,-3,0
3,2,-4,-27,-8,-1,-4,0
-4,-2,-3,-21,2,-4,-3,-1
3,6,15,19,13,16,13,3
-4,-5,-8,-10,-21,-14,-2,-3
0,-1,6,-8,6,7,0,-1
-4,-1,-12,-4,9,3,-1,-1
2,2,13,2,0,-1,-3,1
-2,-6,-11,-16,-24,-4,-2,-1
2,1,7,31,19,2,1,-2
-5,2,11,-23,-19,0,4,2
19,-2,-8,26,10,-12,-11,-4
1,2,-9,-26,-15,6,6,0
-1,-3,-1,7,-3,-9,-4,-4
-1,3,11,-19,-7,-1,-3,-1
-13,-11,-22,-29,-23,-5,-6,-5
0,-2,2,9,9,1,-2,0
1,6,3,-10,-9,2,2,1
0,-1,-1,26,17,0,-3,-1
-4,-2,-4,2,1,-5,2,1
2,3,11,-15,0,4,-3,-1
-3,-1,3,-16,-10,-3,0,-3
1,-1,-8,-4,1,8,7,2
-3,-2,-6,-3,-4,-2,1,0
-2,-3,4,15,13,-5,-2,-2
4,4,6,15,-5,4,2,2
2,-1,-2,29,12,1,1,0
-1,-4,-14,-57,-31,-7,-4,-3
-2,1,2,5,3,4,2,0
3,0,-5,-2,4,-3,-2,2
-1,-4,-4,9,-1,-10,0,0
-4,2,5,22,16,8,0,-3
2,5,12,-10,-9,5,4,-1
0,-2,-5,-9,-6,-7,-3,-1
0,3,6,13,16,9,3,-1
3,8,10,-5,20,7,3,4
-4,-4,-2,12,-15,-7,0,-3
