ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
-9,-10,0,23,0,-12,-6,-7
-3,-2,3,-59,-5,-1,-2,-4
-3,-8,-15,19,9,-11,-7,-5
7,13,45,-33,-29,10,10,6
-5,-7,0,-20,1,-4,-6,-2
2,3,-4,28,-6,3,-1,0
-9,-15,-24,38,-3,-19,-11,-7
6,7,3,40,8,7,4,6
-3,-12,-28,-55,-54,-20,-10,-6
6,7,5,-16,-13,6,7,5
9,17,19,35,32,13,8,6
-8,-11,-25,-49,-62,-15,-7,-7
-6,-5,17,90,45,-5,-8,-4
2,0,-11,-18,-2,4,5,1
0,-4,-26,-48,-27,-10,-5,-1
-3,-6,-12,-19,22,7,-3,1
-3,0,-15,6,4,9,10,3
-3,-7,5,8,-16,-11,-6,-5
-5,-8,-29,-32,-28,-8,-5,-2
3,1,-1,22,13,-5,-3,-1
-3,-5,-22,-42,-12,3,-2,-2
0,4,24,32,26,7,-1,2
-5,-5,-6,30,8,-4,3,-3
0,-1,2,-23,4,1,0,-1
-3,0,4,26,-1,0,-2,-1
6,16,39,91,52,13,9,6
2,-1,-16,-109,-68,-3,0,0
-11,-18,-34,-61,-37,-21,-15,-11
3,3,13,70,72,8,3,1
1,2,0,-39,-13,2,-1,-2
0,-1,10,17,-4,-12,-6,0
-1,-4,-16,-12,0,8,3,2
-1,8,14,-11,-1,5,3,2
-1,-3,23,14,14,-2,-1,0
2,4,9,64,16,13,8,3
-10,-19,-35,-32,-38,-27,-15,-9
6,10,34,94,64,12,2,-1
-9,-15,-48,-69,-42,-12,-7,-7
0,5,29,8,16,9,5,4
8,4,8,11,0,7,5,0
1,1,12,-4,-8,-5,-2,0
0,-1,-25,-19,10,-5,-1,-3
4,10,21,-31,-20,19,7,1
-12,-12,-11,-54,-33,-19,-11,-6
-5,-9,-12,-24,-22,-14,-6,-3
2,3,-3,-26,0,6,1,1
2,1,-1,21,14,-1,0,3
2,6,4,41,46,11,4,-1
2,4,16,8,-17,1,2,0
-7,-5,-4,24,18,-2,-5,-5
