ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
-1,4,7,4,12,3,0,0
-6,-8,-10,-38,-36,-4,-1,-2
-3,1,3,31,14,1,-5,-1
12,4,6,4,6,4,0,1
-3,-5,-5,-27,-27,-11,-6,-3
3,-1,-6,14,-3,-4,-3,1
-8,-4,-1,50,12,-5,-2,-3
-2,1,8,32,15,3,1,0
-1,-5,-18,-45,-25,-10,-4,-1
5,0,1,-26,-11,6,5,6
-2,-4,-2,-19,3,-2,-1,-2
-3,2,-4,6,7,-1,-1,1
12,5,11,28,18,3,1,2
-6,-3,0,22,2,-3,0,-1
2,3,3,-2,-1,2,3,2
-2,-6,-20,-83,-36,-8,-4,-2
-6,4,9,21,20,11,6,2
2,-3,-15,-4,4,0,-4,-5
2,1,5,26,-12,-8,-2,-4
-3,-4,-8,-22,-19,1,0,1
0,1,-1,19,5,-3,-4,-2
-2,4,5,-16,-1,-3,-3,-2
-1,1,3,3,6,4,7,-2
-4,-3,0,17,7,-2,-1,-3
-4,-4,0,-34,-10,-1,-3,-4
5,5,9,23,10,8,2,1
4,2,4,-19,-19,-5,-3,2
-14,-12,-25,-45,-10,-9,-3,-4
9,2,-2,-30,-8,-2,-2,0
2,1,5,-9,16,-3,-4,-2
-1,-5,-6,14,-11,-1,-5,-1
5,3,7,-18,-9,-3,3,4
-5,1,1,26,-7,15,5,1
-4,-5,-10,-14,-2,-5,-4,-1
1,1,1,-18,4,2,2,4
0,1,8,21,3,-1,-5,0
-6,-3,-1,25,0,-11,-4,0
3,-5,0,65,14,-6,-3,-5
4,2,-5,3,6,4,1,2
4,4,12,8,-5,0,-1,-2
-1,-1,-3,58,38,1,-3,-2
-4,1,11,-5,-15,6,7,2
-4,0,7,38,20,5,5,-1
1,-2,-3,-8,-7,1,0,2
-3,-2,-4,10,4,-7,-2,-2
-2,-3,0,-21,-4,0,2,-1
-5,-3,0,45,46,4,0,-2
2,3,2,-6,-32,6,4,5
-3,-4,-5,-27,-8,-1,-1,-1
-1,4,1,-20,-2,4,1,4
