ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
-5,-8,-17,-81,-25,-12,-8,-5
9,15,23,-10,-3,13,6,5
-2,-2,-5,55,26,5,0,-1
-7,-9,-17,-27,-34,-17,-6,-6
2,4,12,75,38,10,2,2
1,-3,-8,-90,-8,3,0,-1
-2,0,4,-18,-10,-6,-1,0
2,2,6,-9,3,2,2,2
-3,-4,-5,13,-7,-6,-4,-4
7,10,12,24,7,10,6,4
-9,-15,-29,-41,-15,-9,-8,-5
-8,-11,-16,32,-15,-13,-4,-2
1,-4,-9,-32,-21,-6,-3,-1
1,0,-5,-1,-2,-1,-1,-2
0,1,2,-13,-6,-4,-1,2
12,23,42,54,18,19,10,7
-8,-15,-23,-9,-1,-6,-9,-3
5,6,11,-3,-4,2,9,4
-8,-14,-29,-95,-50,-21,-14,-8
3,4,-2,-50,2,8,6,2
1,3,11,50,24,6,5,-1
0,1,-1,-16,-14,-1,-2,3
2,4,13,-8,3,5,5,2
1,0,-8,-19,-2,-1,0,-2
1,2,0,-17,0,-6,-4,-3
-6,-9,-12,40,-1,-5,-6,-4
3,4,5,-40,3,5,2,0
-3,-6,-14,-25,-13,-4,-3,-1
0,4,11,34,15,7,2,0
-4,-2,3,28,1,-3,-2,-4
-2,-1,5,40,-1,-7,-5,-4
3,5,10,7,32,7,5,2
-1,1,0,-34,-22,-3,-2,0
-2,-3,-16,-46,-22,-6,-6,-3
-1,-4,-1,-31,-8,3,2,1
5,6,6,-11,6,7,3,3
4,11,33,83,54,14,10,5
-7,-16,-20,51,2,-14,-14,-5
7,6,5,25,4,5,6,3
1,3,3,-17,-13,2,0,1
5,5,10,24,0,1,2,1
4,5,7,-44,-12,7,5,1
-10,-11,-22,-2,10,-11,-9,-6
-4,-8,-10,-32,-37,-13,-6,-4
0,1,3,-8,21,1,1,1
-4,-5,-8,-41,-34,-11,-4,-1
4,4,2,12,-4,8,3,1
0,4,8,-11,6,-3,-1,-3
-5,-10,-22,-62,-32,-12,-9,-5
0,2,7,28,15,-1,0,0
