ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
6,8,28,9,11,4,0,2
1,-1,4,50,9,7,4,3
-3,-5,-28,-60,-15,-12,-3,0
0,-1,6,1,-1,-6,-6,-3
5,8,10,-30,1,13,13,7
0,1,-1,55,6,1,-2,-2
-1,-3,2,23,-3,-5,-6,-3
4,4,1,-9,-1,8,5,4
-6,-8,-11,36,6,-14,-7,-5
-2,1,2,13,10,-1,-1,0
-1,-1,0,29,16,10,4,1
-2,-1,0,-25,-10,-2,-2,0
4,6,5,-45,-32,4,5,3
-2,-2,-5,-46,-13,-6,-3,-2
-4,-3,6,45,18,-2,-5,-4
7,6,-4,-74,-34,1,4,5
5,6,18,32,34,15,8,5
-7,-11,-30,-87,-60,-18,-15,-8
-1,-1,1,-2,1,2,4,0
-6,-8,-7,36,14,-3,-2,-2
1,1,0,-8,1,-1,-4,-2
2,2,4,-4,-8,3,9,2
0,3,7,-2,-1,2,-1,1
-3,-6,-1,2,-5,-7,-5,-6
4,9,3,-49,-2,8,5,1
-2,-7,-8,-11,-6,-9,-3,-2
5,7,13,-5,-11,-2,2,3
-5,-9,-10,19,15,0,-3,-1
0,1,-10,7,-3,3,2,-1
3,7,17,-2,26,11,4,5
-2,-6,-18,-19,-5,-3,-4,-2
0,0,6,-9,-28,-13,-4,-2
-3,-4,-8,-2,-3,1,-2,-2
3,6,2,-27,-6,2,0,1
-4,-3,4,59,21,-5,-4,-3
-4,-1,-7,9,17,0,-3,-3
8,8,13,-47,-13,9,4,2
-4,-6,6,102,38,-6,-3,-2
-2,-6,-17,-54,-31,-5,-2,-1
-2,-1,-3,-3,-6,-1,0,-1
2,8,24,79,6,1,3,2
3,9,24,77,47,12,4,-2
-3,-1,-3,62,32,-2,-1,-4
-4,-5,-5,30,11,-5,-3,-1
-1,-2,-9,-21,-16,-3,-2,-1
2,2,1,-10,-15,4,3,5
-2,-4,-5,-13,-1,-5,-3,-4
-2,-3,-8,-10,-8,-6,-8,-2
0,-3,3,17,25,0,-2,-1
-1,-2,-19,-94,-39,0,3,1
