ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
2,2,5,11,18,3,-3,0
4,5,5,-7,-6,2,6,0
-3,-2,-6,-6,-3,0,1,-2
-1,-2,1,-3,2,-3,-5,-3
1,5,8,-13,-4,-3,-1,-2
2,1,0,15,-5,-4,-4,0
2,6,4,-38,16,12,7,3
-2,-4,3,9,-27,-11,-4,-1
-1,-2,3,50,22,3,1,-1
-5,-4,-13,-22,-4,-7,-8,-3
-1,-2,-4,-42,-21,-1,-2,-1
-1,0,2,-26,-2,11,3,-1
1,0,-8,-48,-23,-7,-4,1
-3,-6,-7,-3,6,-6,-4,-4
1,1,0,-12,-20,-5,-1,1
0,1,4,22,15,6,2,-1
-3,-4,-4,14,2,-4,-6,-1
5,7,3,-39,3,9,6,5
-6,-11,-18,-17,-25,-12,-7,-4
-1,3,1,22,14,8,5,1
-2,-6,-5,-18,-6,-10,-6,-6
1,1,7,-7,-12,-9,-8,-1
3,4,11,41,18,16,8,3
0,-3,-8,-62,-29,-9,-4,0
-1,-1,3,30,14,8,3,0
-1,-1,-5,-8,-12,-4,2,1
-4,-4,-8,4,15,-10,-10,-6
1,2,9,10,7,10,4,6
1,9,13,18,6,3,7,1
-7,-9,-12,1,2,-2,-6,-6
-1,-1,-5,-35,-22,-4,0,0
4,2,7,9,14,3,1,4
1,2,1,-11,-7,2,1,1
1,-3,-2,14,1,-6,-4,-2
0,2,5,-1,0,2,2,-3
1,1,2,28,22,7,1,1
-3,-6,-9,25,0,-8,0,-1
-1,0,-5,-41,-35,0,-1,-1
0,3,10,16,-17,-6,1,2
1,0,3,-5,-11,-3,-2,-3
-3,-3,-18,-29,-11,-5,-7,0
-1,-3,3,25,22,3,0,2
0,1,-1,20,2,-1,-2,-1
5,2,5,-46,-20,-1,2,4
-5,1,-19,-10,5,-5,-1,-5
-3,2,1,41,11,6,4,1
8,4,2,-53,-14,8,2,5
-5,-3,2,37,25,3,-1,-5
3,3,5,-6,-6,0,0,1
-3,-1,6,37,22,-2,-1,0
