ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
-6,-13,-49,-37,-55,-22,-10,-5
-8,-21,3,44,-4,-4,-3,-4
5,10,2,-1,12,7,3,3
5,17,9,-24,2,-3,3,4
-10,-28,-39,-65,-16,-8,-8,-5
-3,1,-11,-26,-39,-18,-5,-4
5,16,42,-7,9,6,3,4
-8,-34,-81,-111,-43,-10,-4,-4
8,17,30,52,20,0,2,4
7,20,36,19,12,27,10,4
-5,-6,-33,26,-16,-15,-7,-5
-2,2,5,-51,-23,-3,2,0
2,0,6,7,33,0,-2,0
-2,-15,-25,-4,62,18,5,0
10,23,20,-8,6,14,6,6
0,6,28,4,-62,-18,-10,-5
5,3,-23,-49,86,44,13,3
-11,-21,-11,-31,-17,-16,-9,-6
6,11,22,36,-5,0,2,2
-9,-18,-25,-7,-29,-8,-5,-3
4,6,0,2,-5,-3,-1,2
5,11,30,-24,6,0,1,1
-4,-6,-10,64,-11,-13,-5,-5
-1,-4,-48,-48,-4,0,1,1
-1,4,43,35,3,1,3,1
6,16,-3,-102,-39,-5,-1,3
-16,-30,-60,80,-21,-33,-14,-9
-1,0,-2,-17,-1,-3,1,0
-2,-5,15,-5,-12,-1,2,2
0,2,4,-6,-6,-3,-2,-1
16,42,93,25,-18,11,7,6
-3,-17,-13,-4,31,22,6,0
-14,-23,-2,70,23,-12,-7,-9
8,15,13,70,-13,-2,2,4
-1,-5,-23,-45,-43,-6,-5,-2
1,-2,-9,49,13,2,-3,0
0,-2,17,-12,-26,-2,1,1
-5,-2,2,-2,-11,-5,-4,-5
0,0,30,-39,51,4,0,-1
4,4,-25,12,8,13,6,4
-2,-2,-18,-4,-11,-4,-3,-1
-5,-3,20,0,-9,-14,-6,-4
-1,-12,-63,-72,27,15,5,2
-4,-6,19,41,-9,-18,-9,-4
5,8,-6,13,-1,4,2,1
-4,-9,7,37,-7,-13,-3,-2
4,7,30,-35,-1,14,6,2
-1,-8,-51,-98,-16,-7,-5,0
-8,-13,3,100,-4,-14,-7,-5
-7,-22,-46,16,-42,-7,-6,-3
