ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
-4,-6,-15,-49,0,-5,0,-1
-5,-6,-2,48,15,-8,-7,-1
0,-2,-12,-25,-7,0,-3,-1
-2,-3,-6,20,13,-3,0,2
4,4,-6,-60,-39,0,3,1
0,0,2,-3,5,0,-4,-1
0,-1,-2,-8,6,6,4,4
4,10,14,3,-23,7,4,2
-6,-8,-2,56,24,-9,-4,-3
1,-1,-4,-2,-9,3,0,0
1,-1,-2,4,1,-6,0,0
-2,0,-5,-44,-56,-6,-5,-5
3,6,9,9,-3,8,4,4
-4,0,13,80,32,-3,-3,-1
1,2,-9,-32,-5,-1,0,-1
-6,-10,-6,10,17,-5,-8,-4
-1,0,0,-20,19,0,1,-5
-6,-9,-14,-5,-6,-3,-4,-6
2,3,-3,-30,-25,-1,2,2
-3,-5,-1,43,18,-4,-4,-2
-2,-3,-1,40,21,-1,-6,-1
4,10,9,-44,-9,6,6,2
-1,-4,-5,24,8,5,5,4
0,3,12,29,35,3,0,2
-1,-5,-15,-64,-35,-6,-5,-3
6,9,20,52,30,14,8,4
1,0,3,-30,-21,-4,-2,-2
-7,-10,-16,3,-17,-10,-11,-10
7,13,28,2,7,12,11,7
3,0,-6,-73,-6,5,5,3
-5,-6,7,27,-5,-11,-7,-3
8,11,19,21,4,14,13,7
-5,-9,-18,36,-3,-10,-12,-5
-2,-4,-2,-6,1,4,2,0
2,3,3,-13,-9,0,3,1
-4,-2,0,-21,13,-2,-3,-2
-9,-14,-16,28,-35,-20,-4,-5
1,5,17,80,32,7,1,2
-2,-5,-13,-41,-20,-2,-1,-2
1,-1,-7,0,9,-2,-2,-1
4,6,5,-7,4,8,3,1
2,5,15,64,25,5,3,4
0,-3,-6,9,17,-1,-6,-5
-6,-13,-27,-21,-23,-2,-2,-3
1,2,1,-28,3,0,4,3
0,-3,-2,16,-13,-4,-5,-3
2,4,7,14,4,-1,-1,3
3,4,0,-35,-18,-4,-1,1
1,3,6,4,14,1,-3,-1
8,10,-6,-125,-62,6,7,4
