ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
-10,-14,-22,-32,-8,-14,-11,-6
2,4,6,39,14,3,-1,0
-3,-2,-4,-9,10,-6,-9,-6
0,2,-1,-22,-31,5,2,-1
-4,-6,-2,31,22,-11,-4,-2
-5,1,1,8,-1,4,1,-1
-4,-6,-2,15,-10,-3,1,-1
0,5,6,-28,-15,-2,2,-1
-1,0,7,4,-3,1,-4,-2
-5,-10,-27,-76,-19,-10,-4,-2
-2,-1,7,0,16,-4,-4,-3
-6,-12,-35,-67,-13,-6,-3,-4
2,3,4,15,-8,4,4,1
-1,-1,-2,-15,-15,-7,-3,0
1,-1,-3,9,-9,3,4,1
-1,-3,-8,4,13,0,3,-1
2,7,13,21,11,5,-1,1
0,-3,-7,-1,7,0,1,1
1,-2,-3,7,-22,-5,-5,-1
-1,3,11,54,26,-5,-1,0
-4,-5,-18,-65,-43,-3,-3,-4
3,4,3,-22,-8,0,0,1
-2,0,-1,0,10,2,8,-2
4,2,3,-3,-3,-7,-1,0
-2,1,0,16,-5,-3,0,0
6,10,17,23,-19,8,4,3
-9,-12,-23,-40,3,-11,-9,-7
-5,-7,-13,-14,-10,-7,-4,-2
1,4,8,37,29,5,3,-1
5,7,12,5,-3,4,2,2
2,4,9,99,24,-1,-3,1
-4,-4,8,22,-4,4,3,2
4,5,17,48,10,1,2,5
-3,-3,-6,35,28,-2,0,-4
2,2,-4,-37,-16,5,1,1
-1,-1,1,12,12,3,0,-2
2,2,6,-13,7,2,4,5
-7,-11,-15,-4,-14,-11,-9,-4
-3,-1,4,4,6,-2,-1,-2
-1,3,0,-6,-1,-1,-2,-2
2,2,2,-16,-3,3,1,-1
1,3,9,11,38,6,3,0
1,-1,0,34,-11,0,0,1
-1,0,7,30,10,4,4,3
-1,-2,-11,-26,-18,-2,-4,0
0,0,-4,-20,0,-1,1,0
-4,-9,0,21,7,-5,-5,-6
0,4,6,-4,0,5,1,-2
0,3,6,26,-1,-2,1,-1
-5,-10,-6,21,10,-10,-7,-5
