ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
7,17,21,35,20,17,8,2
5,1,-5,-39,-4,8,2,4
-10,-25,-52,-1,-10,-11,-6,-8
3,22,15,-25,12,4,1,1
-6,-1,45,65,-1,-11,-6,-3
-4,-22,-82,-46,-18,-8,-3,0
4,13,-12,-6,23,10,3,2
-6,-17,6,16,-23,-7,-3,-1
-1,4,5,-12,2,-3,-1,-2
1,-1,-13,-2,-3,-1,0,-2
-4,-7,6,-10,-5,-9,-4,-3
4,11,-15,-17,9,5,0,0
0,-7,11,37,-2,1,-1,-1
5,15,47,72,43,12,6,5
-14,-32,-42,26,-20,-12,-7,-6
0,10,21,52,8,6,3,0
-4,-15,-23,-31,-14,-9,-4,-4
8,27,46,-6,-8,-2,2,1
4,-2,-13,0,9,16,8,4
-11,-13,4,77,-24,-15,-10,-6
-3,-20,-47,-37,-9,-9,-3,1
5,23,43,3,1,7,3,3
-6,-13,-6,21,7,-6,-3,-3
-1,3,29,-24,-7,-5,-4,-2
2,5,-25,-50,-2,6,4,3
-7,-15,17,23,-9,-9,-4,-5
4,14,38,13,1,-2,0,1
7,6,-11,-34,29,15,7,5
-6,-7,-24,35,-5,-9,-6,-4
-1,-4,-38,-34,1,-1,-3,-1
4,24,68,-11,-10,-4,2,3
-4,-19,-15,20,-7,-6,-5,-4
-4,-15,-53,-50,0,0,0,1
0,-5,2,16,6,2,0,0
-3,-6,-27,-1,-5,0,0,-1
8,23,44,-3,14,10,5,4
-1,6,30,73,13,1,0,0
-8,-22,-43,-45,-35,-10,-5,-4
-1,3,29,85,4,-4,-5,-1
0,-5,-31,-91,12,4,2,-1
1,3,-5,-42,-5,0,0,-2
1,5,-24,-28,10,1,2,1
7,18,35,51,5,11,5,3
-7,-13,17,11,-5,-10,-9,-5
-4,-11,-21,-74,-12,-5,-3,-3
0,8,49,28,-2,-3,-3,-1
4,-4,-23,-18,14,7,6,4
0,6,-31,90,10,10,5,0
-4,-4,34,35,22,-7,-6,-5
3,14,39,17,10,6,3,2
