ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
4,5,10,-3,-2,0,1,2
-2,-3,0,27,20,5,-3,-3
-5,-3,-6,3,-3,-4,-2,-4
1,-1,-2,-2,8,2,0,2
-5,-6,-13,-52,-31,-7,-6,-5
2,4,14,13,0,-4,-1,2
-6,-9,-14,12,-9,-1,-3,-3
2,5,11,-5,9,7,4,3
-3,-7,-17,-29,-32,-11,-7,-3
6,9,14,26,7,11,6,4
-1,0,-9,-28,-2,-2,-4,-1
-8,-7,-3,-8,-14,-10,-8,-7
1,0,5,27,11,6,5,-2
2,5,10,7,14,6,4,2
0,-3,-1,31,8,-4,-4,-1
-4,-4,-11,-8,-10,-4,-4,-3
5,9,14,-4,11,3,1,4
-12,-14,-27,20,-5,-9,-8,-8
0,-2,4,-12,-24,-10,-2,-1
2,0,2,40,20,2,-2,0
-3,-1,-1,-1,5,0,0,-2
2,7,11,50,23,8,-1,-3
-5,-3,-6,-17,-19,-8,-2,-2
-3,-3,-4,35,9,-1,1,-3
-1,-3,-5,-26,-9,-5,-5,-1
1,0,-10,-40,2,2,4,3
0,2,15,34,18,7,1,-2
1,-1,-7,-44,-7,-1,-1,0
0,1,5,47,25,5,1,-1
-5,-10,-15,-23,-23,-15,-9,-4
2,3,2,-20,11,6,3,2
5,9,16,34,0,5,5,1
-2,-2,-8,-14,-1,1,-4,-3
0,3,8,-3,3,0,2,1
0,0,0,5,-5,-1,1,0
2,4,6,16,9,5,0,2
-2,-3,-2,5,-3,-3,-1,-2
0,0,0,-16,-11,-2,-2,2
1,4,9,23,12,5,2,1
-6,-7,-15,-11,5,-3,1,-4
4,4,-5,-79,-38,-2,1,-1
-3,-9,-2,60,8,-9,0,-1
3,7,5,-27,-5,11,5,6
-6,-11,-19,-17,-22,-19,-12,-6
-2,-2,0,36,18,6,0,0
7,11,16,-33,-9,5,3,5
-7,-11,-18,18,11,-1,-3,-6
1,1,8,-34,-1,1,1,0
-2,-1,-1,17,14,2,-1,4
-7,-10,-12,21,-9,-15,-11,-3
