ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
-3,2,82,93,-10,-7,-4,-4
-8,-20,-19,-30,-37,-13,-6,-6
-2,-6,4,20,9,2,-1,-1
2,3,23,44,8,6,2,0
3,13,3,48,5,4,5,3
-2,-4,19,-52,12,4,0,-2
1,1,-34,-25,-7,-1,3,1
4,13,3,-13,-12,2,-1,2
-8,-17,-33,-32,30,2,-1,-3
6,10,-4,48,7,10,4,6
-2,-6,-25,-100,-28,-7,-4,-2
-1,-3,11,35,14,5,-1,0
2,10,10,15,-2,-1,0,0
10,17,8,-4,17,14,8,7
-17,-30,-38,34,-14,-23,-13,-14
-8,-15,-26,-37,4,-5,1,2
3,1,-5,-8,1,7,1,1
-3,-7,5,-20,2,-3,0,-1
12,28,57,-20,-5,12,6,6
-4,-8,3,33,7,-3,-2,-5
-5,-9,-16,16,7,-3,-3,0
8,21,14,-38,-3,6,7,5
3,2,0,2,7,3,0,0
-2,-5,20,107,19,5,-1,-3
-9,-27,-48,-97,-21,-6,-5,-3
-4,1,44,34,-3,-8,-1,-4
1,-5,-35,-32,-2,2,2,1
-1,5,31,65,-8,-9,-3,0
5,12,-5,-94,-38,8,3,2
-5,-20,-83,-10,-1,3,-7,-3
-4,-1,58,66,13,-3,1,-1
11,23,9,-66,8,14,8,7
-1,-4,-18,-9,-18,-5,-3,-1
-7,-6,42,80,9,-11,-7,-4
4,13,26,-5,11,11,5,4
-1,-7,-31,9,-9,-4,-1,-2
4,16,29,-28,14,3,3,-1
-2,-14,-36,37,-37,-11,-3,-3
-2,-4,-22,6,30,3,-4,-1
-3,-7,86,10,0,-3,0,2
-8,-25,-58,35,-2,-8,-6,-3
9,20,34,22,1,6,5,4
-2,0,5,10,-4,-9,-4,-2
3,14,-25,-70,-10,8,3,2
-1,-3,39,123,2,-3,-3,-3
-4,-8,-39,-105,3,-6,1,-2
-1,0,46,48,-4,-5,-3,-3
5,12,21,7,12,18,7,4
-6,-6,-23,45,8,-8,-6,-4
-2,-7,-43,-88,16,6,2,0
