ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
-7,-10,-53,-31,-20,-15,-7,-4
3,4,32,-5,25,7,2,1
-7,-20,-45,-99,-19,-9,-4,-6
-5,1,70,104,-28,-16,-5,-2
-1,-8,-30,18,21,3,-2,-1
1,4,9,41,8,-1,1,0
-1,-5,-6,19,-13,-4,-4,-1
2,7,-8,-49,-9,-1,1,-1
0,-7,1,47,61,29,15,4
-5,-12,-9,50,-23,-14,-7,-3
-2,-3,-11,-46,-34,-5,0,-1
-1,-3,-23,-33,-18,-8,-6,0
2,6,-2,30,-13,-13,-2,0
4,11,25,68,25,20,7,4
-2,-8,-37,0,-3,-4,0,-2
-5,-13,-33,-109,-33,-9,-6,-3
-2,0,-6,1,-1,0,-2,0
3,4,4,-10,-5,-1,1,0
4,17,54,60,1,0,-2,0
-3,-17,-82,-66,6,0,2,-2
-5,-6,7,77,50,-3,-7,-5
-7,-19,12,25,27,-8,-5,0
6,14,12,9,13,14,5,4
6,16,35,19,-6,-3,1,1
16,30,-8,-107,62,37,17,12
-24,-47,-25,102,-76,-47,-22,-17
-5,-11,-23,-11,30,-7,-1,-1
2,8,50,127,-4,2,4,1
4,5,-1,-75,-7,7,0,1
2,4,-23,-44,-21,6,0,-1
0,-4,-44,-1,5,4,2,2
-4,-4,29,10,-22,-12,-6,-2
3,14,64,60,-15,-5,2,2
2,1,-54,-65,-10,11,3,1
-18,-31,7,5,-36,-23,-15,-14
2,0,-19,-47,39,7,2,2
-3,1,47,58,-50,-22,-9,-2
8,18,-8,-39,10,17,5,4
7,11,10,62,45,27,6,4
-2,-5,25,2,-5,0,0,-3
-3,-8,-21,-11,-42,-13,-8,-2
-2,-4,49,66,20,-3,1,-1
6,22,23,2,-14,-12,0,4
0,-3,-33,-53,-26,5,-2,-2
-10,-23,-40,77,29,-1,-4,-4
7,16,17,2,-28,-21,-1,3
0,-7,-8,-32,-10,9,2,0
0,-3,-26,-33,23,5,0,2
3,12,13,35,3,-5,1,1
-8,-9,9,18,-36,-17,-10,-6
