ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
0,-2,40,74,3,9,3,0
3,8,-13,23,51,9,2,3
-9,-19,-23,-24,-28,-8,-6,-5
-5,-10,18,-44,12,-4,-4,-3
3,9,-8,-3,0,-3,-3,1
-3,-8,3,29,21,1,-2,-1
10,27,26,28,19,13,8,6
-10,-24,-7,1,-36,-13,-6,-5
1,7,28,-11,7,3,3,4
-1,-7,-60,-44,-16,-2,-2,-2
-1,2,-3,26,-10,-8,-4,-2
3,11,25,4,11,6,2,1
-6,-12,-48,12,-1,-4,2,-3
-2,-3,4,3,-10,-2,0,2
2,7,3,-15,1,1,2,1
0,-4,-32,-51,-53,-13,-6,-3
-3,-2,52,-20,16,0,1,-1
0,3,-24,-3,-2,-2,-1,1
4,8,-1,36,9,2,3,0
-5,-2,-6,11,-4,1,0,1
-8,-13,-14,10,-1,-12,-8,-4
2,6,16,-27,1,4,3,1
1,1,-16,10,-14,-1,1,-1
1,3,1,-40,-1,1,3,-2
1,2,25,108,18,8,2,3
3,10,41,-13,20,-2,-4,-1
-8,-20,-31,-16,-14,-8,-4,-3
0,2,-10,24,12,2,2,1
1,0,-33,-52,-12,-1,0,-2
3,14,83,53,-3,0,-2,0
5,17,23,-4,-2,0,-2,3
-9,-24,-29,-10,9,-2,-3,-5
0,8,-21,-15,15,3,2,1
-4,-8,-7,79,-19,-6,-4,-2
2,8,48,-75,-10,-2,1,1
-6,-16,-49,1,-2,-10,-7,-5
3,9,14,-3,-2,2,3,1
-5,-16,-35,-29,-16,-4,1,-2
-2,-1,10,-18,1,2,-2,0
6,10,-1,23,25,13,7,3
-1,-5,-16,19,2,0,-2,-1
-1,2,4,-57,-17,-11,-4,-2
-3,1,22,60,-2,-4,-2,-1
-3,-5,-21,11,7,1,0,-2
2,6,23,18,-11,-1,0,1
5,10,8,15,8,5,5,3
-6,-21,-26,-52,-15,-2,-4,-5
6,9,7,67,19,8,3,6
-7,-14,-3,-55,-30,-8,-4,-5
-1,4,4,4,16,0,1,0
