ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
0,5,4,-5,-15,-1,3,3
-5,-7,-12,29,-5,-6,-4,-6
-2,-3,-8,-11,-15,-9,-4,-3
4,7,7,8,-9,7,2,2
-4,-9,-5,43,27,-3,-4,-3
4,6,8,1,-4,5,1,0
6,10,5,-55,-21,4,7,2
-9,-13,-16,3,-4,-8,-10,-6
-1,-4,-5,-29,-6,5,3,0
8,12,22,45,0,8,7,5
-3,-2,-1,0,-1,-1,1,-1
-1,-3,-6,18,8,-5,-1,-4
5,9,13,-7,-1,15,3,2
0,-3,-11,-49,-12,-7,-2,-1
3,4,-1,-53,-20,9,6,2
-1,0,3,11,2,1,-6,-3
3,11,32,70,39,1,7,3
-6,-11,0,65,27,-7,-5,-4
-4,-5,-13,20,-13,-5,-4,1
2,1,-2,-47,-1,1,0,1
0,3,0,-1,19,3,-3,-1
-3,-2,-4,-20,-20,-5,-5,-2
4,7,-5,-13,-8,-5,4,2
-12,-19,-29,-54,-21,-10,-11,-10
-4,-8,-12,39,-10,-9,-4,-1
2,2,3,-8,-11,3,5,0
-9,-14,-24,-31,-38,-17,-12,-8
8,13,27,36,57,14,8,6
10,14,18,22,-21,0,3,8
-15,-19,-19,-29,-17,-19,-11,-7
15,12,17,-47,-15,24,12,6
6,6,0,-42,-28,6,8,6
-12,-16,-19,-18,-13,-24,-13,-9
8,17,29,8,14,14,11,7
6,16,18,91,60,17,10,4
-13,-23,-23,34,-61,-22,-11,-9
-5,-11,-23,-58,-18,-5,-4,-3
16,28,39,10,47,36,24,15
-20,-26,-5,127,21,-34,-23,-13
-9,-9,-20,-59,-1,-6,-7,-6
2,7,13,54,8,-2,2,1
-2,-8,-12,63,22,4,-3,0
0,1,4,-13,-18,-6,-4,-1
9,17,19,9,27,20,12,6
-13,-12,-11,-10,3,-8,-8,-8
5,10,17,52,27,4,1,-1
-2,-6,-10,8,2,-9,0,0
4,6,13,39,21,4,3,1
3,3,-9,-62,-16,14,8,4
-2,-1,5,30,3,-12,-8,-4
