ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
5,8,14,38,16,8,1,4
-1,-7,-8,-20,-29,-12,-6,-5
1,-1,-19,-34,15,7,5,2
-9,-14,-4,-14,-31,-20,-13,-9
-2,-2,-2,8,-2,-7,-6,-1
2,1,-1,-1,1,8,5,2
6,12,13,-13,1,10,10,6
-3,-6,-2,41,33,1,-4,-4
0,1,1,-9,-12,1,2,1
3,3,7,-4,-17,0,-4,-1
-14,-12,-2,84,28,1,-5,-7
5,7,6,-7,6,4,3,5
2,-2,-1,16,2,-2,2,3
1,-1,-7,-25,-6,3,-1,0
0,1,9,34,5,1,-1,-2
-1,2,8,16,13,-7,-4,-4
-5,-10,-26,-76,-13,3,1,-4
0,4,6,15,14,1,-2,2
4,5,9,-24,-8,9,3,3
-10,-14,-27,-31,-22,-13,-6,-5
1,2,7,17,13,2,1,1
-4,-4,3,32,17,-2,-3,-2
0,-1,-1,-65,-50,-11,-1,0
6,11,11,21,22,10,1,4
2,9,24,75,19,3,4,-1
-8,-7,-10,29,1,-5,-2,-5
1,-2,-11,3,-6,-9,-2,-6
-1,-2,4,8,10,0,2,0
3,1,6,27,-11,-2,1,2
-1,2,1,0,3,4,4,1
-1,5,15,19,14,0,-2,0
2,2,-4,-20,-6,0,3,2
-4,-5,-7,-6,10,-1,-3,-2
1,1,-6,-40,-9,8,4,4
-3,-5,-8,-8,-8,-1,0,-1
2,1,0,-4,0,1,-2,0
-1,3,0,-23,-5,1,1,-1
3,1,4,25,1,-2,-4,-2
-7,-11,-9,28,7,-10,-4,-3
1,6,3,1,7,13,6,1
2,4,6,-3,-10,-3,0,1
0,1,8,52,22,1,0,-2
8,8,3,-28,-22,7,4,7
-16,-19,-24,-29,-29,-24,-11,-9
2,0,1,-11,5,5,-1,-1
-5,-8,-22,-24,-10,-3,0,-1
2,3,12,17,13,8,3,1
4,3,9,2,7,0,1,0
-1,-2,-9,-34,-15,-13,-7,-2
-3,-2,-3,3,4,-3,-2,-3
