ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
-2,3,3,10,5,6,2,0
0,-2,-3,28,10,-6,-4,1
-3,-11,-15,-47,-35,-12,-11,-5
-1,2,5,3,3,11,12,6
6,5,4,63,44,5,4,2
-7,-11,-17,-6,-4,-12,-10,-6
-6,4,9,8,-2,-2,5,3
0,-7,-8,-8,2,-2,-4,-4
-2,-6,-14,-11,-17,-11,-6,-2
2,3,13,36,24,12,4,1
-1,-1,0,-19,-8,-6,-7,-4
-4,2,7,4,-4,-2,-1,1
-7,-5,-2,19,6,3,1,-3
2,3,6,-10,-4,2,0,0
-3,-4,-19,-55,-19,-9,-10,-4
-1,-3,-10,2,1,5,3,-1
1,3,11,-16,-15,4,1,1
0,1,-10,-42,-20,-6,1,2
2,-1,14,54,36,1,-2,-1
-1,-4,-4,-15,-10,-7,-9,-3
-7,-3,-12,-34,-19,-8,-3,-2
6,2,1,6,-1,3,3,-3
-1,-1,5,4,-4,-1,1,0
4,0,-6,-9,3,-9,-9,-5
-2,-1,-4,-1,-7,6,6,3
0,3,8,-9,0,7,3,0
5,9,5,-62,-13,2,5,5
-6,-6,-10,13,7,-4,-4,-5
0,2,6,-12,-2,-1,-3,-3
-4,-7,-10,32,-1,-8,-4,-2
2,4,9,30,12,3,5,3
-4,0,5,25,5,3,1,1
-2,-2,-8,-42,-13,-5,-6,-2
4,5,3,-9,-2,6,8,4
-3,-3,2,45,15,-1,-4,-4
1,4,6,4,-7,-1,4,2
-3,-5,-2,26,14,-6,-7,-4
-2,2,8,-3,-5,1,-1,2
8,-4,-18,20,14,-7,-5,-3
3,3,6,-19,5,11,9,2
2,2,4,24,-12,0,-2,-1
-4,-3,0,6,7,-5,-2,0
5,2,3,14,12,5,3,4
1,0,1,-18,-13,-5,0,0
1,-3,1,17,5,-1,1,3
0,1,-2,-23,-20,0,-2,1
-4,1,5,18,20,-1,0,-2
1,2,10,15,2,4,5,0
-4,-4,-5,23,7,0,-4,-3
-1,-1,6,32,17,-6,-1,-5
