ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
0,2,5,12,-1,2,0,0
-2,1,-13,-12,-8,-3,-3,-4
0,-1,4,6,-1,1,2,5
1,2,6,21,13,-1,-1,-1
-1,1,1,7,10,5,1,-2
-3,-7,-9,-45,-9,-5,-8,-5
1,2,-1,-6,5,11,5,1
0,-1,7,6,-21,-5,3,3
-1,-1,-20,-56,-13,-5,-4,-4
-7,-1,14,23,-8,-12,-5,-3
-1,-1,13,29,14,10,4,3
3,1,-3,-16,-1,3,0,-1
-3,-3,-1,6,-7,-6,-2,-3
-2,0,-1,25,21,-3,-1,2
0,3,9,-18,-18,4,2,2
4,2,9,-6,-4,0,-2,0
-4,-4,-8,18,5,-5,-4,-4
-2,1,0,-12,-1,-1,0,-2
-1,-2,-8,-26,11,3,4,2
5,5,2,-66,-29,9,8,4
-6,-10,-4,42,14,-8,-8,-2
-3,-3,0,36,10,-4,1,-8
2,-3,-1,-9,-23,-8,-6,-6
1,2,3,8,15,5,3,2
-1,0,-3,21,17,3,2,1
1,2,2,-51,-26,2,1,-2
-3,-2,5,30,14,1,-4,-5
-1,1,4,14,13,-4,0,-1
-1,-3,-11,-28,-11,-3,-4,-2
3,2,-3,0,6,7,3,4
1,-2,-4,1,-29,-6,-1,0
-3,-3,-3,2,17,-4,-3,-4
0,3,12,15,1,5,3,1
4,3,4,7,8,5,2,2
-1,0,-3,-27,7,2,2,0
-4,-4,-9,27,12,-3,-6,-4
3,7,5,-25,-3,4,5,2
-4,-8,-9,3,9,-5,-10,-5
7,7,0,-38,-32,-4,3,4
-3,-5,-7,-6,-4,-2,0,1
0,0,-1,-19,-9,2,4,-1
1,3,0,-32,-20,2,1,3
-5,-7,-12,12,18,-15,-11,-7
-3,-3,-15,-65,-24,-1,1,0
1,0,7,9,-6,2,0,2
-4,-6,-8,18,1,-7,-5,-3
1,1,8,18,4,-1,3,3
-2,-5,-5,17,2,1,-2,-5
-2,-3,-9,-21,-2,-5,-6,-1
3,3,3,8,8,5,6,4
