ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
1,11,36,46,-6,6,6,2
3,0,13,-34,-15,-4,-2,0
0,3,8,-17,-11,2,-2,-2
-1,-10,-25,-11,-14,2,-1,-3
-4,-6,-5,78,12,-11,-5,-2
-6,-14,-23,-31,-11,-2,-2,-2
0,-3,-1,9,11,-1,-2,0
-1,-1,-3,-46,-19,-2,-1,-1
0,6,4,-63,21,5,1,-1
1,0,-22,7,-3,-3,-4,0
-2,-4,3,34,-1,-5,-2,-1
3,9,27,24,9,8,4,3
-4,-3,-4,30,2,-5,-1,-1
-4,-2,-30,-42,1,-2,-1,-2
0,3,40,-3,10,-1,-2,-1
-1,-1,-4,8,-4,-8,-6,-1
4,10,18,13,-25,1,3,0
-3,-1,3,1,-3,4,0,0
-1,0,-6,42,-1,-3,-1,-1
-2,-2,20,-14,9,-3,-1,-1
-2,-4,-49,-3,-5,1,-2,0
-1,1,34,45,-2,-4,-3,-2
3,7,2,-21,-9,4,4,4
-4,-7,-20,-11,-6,-3,-2,-3
3,-1,8,-25,34,13,2,0
4,8,-19,2,13,3,3,0
-5,-17,-9,4,-31,-13,-5,-3
2,14,38,28,30,6,0,1
-1,1,25,-7,-10,-12,-6,-3
-4,-12,-28,21,3,2,1,-1
2,8,7,45,11,11,5,2
1,7,54,21,13,6,1,0
-4,-1,-9,-5,-6,-7,-4,-4
0,4,10,-9,1,2,-1,3
5,8,0,-21,9,1,-3,0
-9,-19,-38,10,-4,-6,0,-3
4,7,17,31,12,3,1,1
3,9,12,-35,-6,1,0,1
-7,-12,-11,57,-24,-4,-3,-3
3,6,13,-29,25,11,3,3
4,6,12,-16,6,-1,-1,2
0,-4,-15,-26,-2,0,1,0
-9,-28,-58,-10,13,-6,-6,-5
3,7,-4,2,-23,4,2,2
-5,-10,-29,45,-7,-7,-3,-1
5,16,47,15,2,2,1,4
1,0,-42,-87,3,-1,-1,0
-1,2,33,65,6,-3,-2,0
-2,-10,-70,-120,-26,-4,-2,-3
-3,-3,25,72,-4,-2,-2,-3
