ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
4,15,13,24,2,1,-1,0
1,4,33,-12,4,2,-1,2
2,4,-19,-44,-7,2,1,1
-8,-12,16,75,-2,-4,-3,-5
-1,1,43,13,3,-1,1,1
0,-2,-38,-47,-5,-6,-1,1
4,8,9,48,-7,3,1,1
-6,-17,-41,-36,-5,-5,-7,-5
-4,-4,17,50,13,1,0,-1
4,13,39,-64,-12,1,2,2
-2,-5,-6,44,4,-7,-4,-3
-2,6,4,-43,-36,-12,-6,-4
-6,-15,29,15,32,4,3,-2
0,0,1,-45,-8,-4,-4,-1
11,26,31,-32,8,7,4,5
-16,-35,-54,27,-34,-21,-10,-8
4,10,0,14,7,7,2,2
5,10,5,20,7,2,1,2
-4,-3,-12,-32,-10,-7,-3,-3
2,0,-11,-1,1,3,2,2
-2,-4,14,-34,4,2,2,0
-2,-1,-14,60,-20,-4,-2,-2
-2,2,-1,-7,-9,-2,-1,-1
2,6,52,60,27,5,1,1
3,0,-67,-63,-11,1,1,3
-6,-14,15,65,-9,-11,-6,-4
1,6,14,22,3,0,-1,0
-3,-12,-24,-71,-7,-8,-3,-2
5,16,47,15,6,7,5,4
5,14,17,71,22,16,7,4
-8,-24,-41,-41,9,-10,-6,-4
4,13,30,55,3,11,6,2
-7,-20,-61,-24,-5,-12,-9,-6
8,19,31,19,9,5,5,3
-16,-31,-15,52,-27,-14,-10,-9
8,14,-12,-52,22,16,9,6
0,-3,18,-5,52,5,0,0
-2,2,-9,-77,-35,-9,-2,-2
3,4,-7,-15,28,11,2,0
-1,6,59,54,-6,-9,-4,-1
-4,-12,-28,-3,-41,-10,-4,-4
1,0,3,-5,31,7,1,2
8,12,-28,-105,-12,4,2,4
-9,-15,4,80,-5,-10,-5,-6
1,0,-2,13,-15,-2,1,2
1,7,11,7,18,0,-3,-1
-2,-8,10,-1,-6,-1,1,-1
5,13,2,-70,-2,12,5,3
-6,-10,-2,27,-14,-8,-7,-5
-2,4,31,-60,-21,-7,-3,-1
