ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
-3,-1,27,9,-8,-7,-2,-2
0,-3,-35,-4,9,4,0,1
-2,-6,-5,26,-9,-6,-4,-2
1,4,2,-59,1,1,-1,1
6,12,-31,29,7,4,4,3
-8,-13,38,28,11,-4,-3,-3
0,-1,1,-27,3,0,-1,0
-4,-6,-13,27,-18,-6,-3,-1
8,20,41,53,33,12,6,6
-6,-21,-72,-33,-11,-1,-3,-6
-1,4,29,1,4,0,-3,-2
-3,-3,-19,14,-8,-9,-2,0
-6,-14,-18,-3,-21,-11,-7,-4
4,13,25,-2,7,9,6,3
2,0,-10,-18,-2,1,-3,0
0,0,0,4,5,-2,-3,-2
-4,-7,-18,-32,-5,-1,-2,0
2,6,14,24,2,-1,-1,3
1,2,-1,-20,0,1,2,0
-1,-1,-7,-7,12,0,-2,-2
-2,-5,-20,-29,-12,1,1,-3
1,7,12,-32,-3,-4,-3,0
4,10,34,89,25,8,6,1
-2,-11,-24,-34,-23,-6,-2,-3
-6,-7,-1,-17,10,-2,-2,-5
-2,-4,-23,9,-4,2,2,2
6,13,-3,-91,21,10,1,3
-5,-12,19,50,-17,-8,-2,-1
1,1,0,6,6,-3,-2,-1
1,4,18,10,-12,-8,-3,-1
2,-2,-34,-32,-12,2,2,0
2,8,17,-17,0,3,0,-1
-3,-6,-10,4,-7,-6,-6,-1
0,5,13,16,10,-1,0,-2
-3,-8,-10,10,-8,-4,0,-4
7,16,23,20,21,10,3,2
-8,-22,-55,-53,-33,-8,-5,-6
-2,0,7,-12,19,3,0,-1
4,12,27,34,-8,-2,2,4
-5,-18,-27,0,2,0,0,-3
7,9,-5,11,4,7,5,4
-2,-2,-2,12,-14,-7,-3,-2
-5,-11,-18,-18,7,-3,-3,-3
5,15,-2,-21,5,9,5,4
-4,-4,36,18,-7,-9,-4,-2
0,-6,-9,-22,-7,-1,-4,-1
-1,0,35,70,-1,-8,-1,-2
3,10,-4,-23,13,6,3,1
-2,-10,-25,-45,-9,-2,-3,-2
-1,-1,15,-16,13,7,2,1
