ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
-1,3,7,55,20,-4,2,-1
0,0,0,-6,1,1,-5,-6
3,5,6,13,4,1,3,5
2,1,-3,-46,-16,0,4,1
-2,-3,-8,14,10,3,-3,-4
0,0,-2,-58,-43,-7,-4,-2
-3,-3,4,23,22,-2,1,1
-1,-3,1,26,8,0,-4,-4
-7,-2,4,68,23,-6,-7,-4
-1,-2,-7,-6,-3,-2,-2,-1
-3,-3,3,0,12,1,1,-5
3,3,5,2,-3,1,1,1
3,2,4,-18,-21,-3,-2,-1
-4,-5,-5,5,21,-4,-1,1
0,-2,-2,-1,-14,-5,-4,-2
1,-2,-9,-27,3,0,-2,1
4,6,16,32,24,7,5,2
-1,-2,-5,-5,-5,0,-2,-1
2,3,11,23,14,2,1,1
4,6,9,-31,-15,-1,1,1
-6,-7,-12,13,14,-5,-7,-2
-1,-5,-12,-21,16,2,0,-2
0,-1,2,21,-6,-6,0,1
0,2,8,-3,0,5,-1,1
0,-1,2,30,12,-4,3,-1
-1,-2,-2,-6,-7,-1,-5,-2
-1,-2,-4,-18,0,0,-7,-1
-2,-3,-9,-14,-9,-1,6,-2
3,3,5,3,1,5,1,3
1,0,4,13,2,-4,-3,-1
-2,-3,-9,-3,7,-1,-6,-2
-6,-8,-22,-38,-32,-6,-5,-4
1,-4,-1,-10,-5,-2,1,1
1,3,8,1,-6,-1,3,1
-4,-2,0,1,10,-2,-2,-2
-2,-4,-5,-19,-13,-1,2,-1
4,3,2,-3,0,3,1,2
-2,-2,-5,-33,-15,-2,1,1
2,5,3,0,8,6,4,1
-6,-8,-11,30,8,-10,-9,-5
-1,1,0,-23,-9,-6,-8,-2
1,-1,-3,2,9,11,9,3
0,3,8,32,13,-2,-5,-4
-2,-6,-8,-19,-24,0,6,-1
7,9,7,-51,-15,7,5,6
-6,-7,-5,35,19,-3,-5,-6
2,-1,10,52,3,-3,0,-2
1,0,-3,-3,9,4,-4,1
0,1,-2,-5,-14,-5,-1,-2
-1,2,4,6,8,5,4,2
