ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
-3,-6,-15,20,7,-6,-2,1
0,-1,2,-21,-2,0,-5,-4
8,13,21,-16,-11,10,7,5
-3,-3,-9,2,1,-1,-4,-4
-4,-5,-4,0,-5,-6,-4,-3
-2,-3,0,26,13,2,5,0
4,7,9,-14,6,5,0,2
3,-2,-6,-23,-8,-8,-2,-4
0,0,2,3,5,-2,-5,-2
0,1,-11,-87,-35,-2,2,1
-6,-6,-6,-34,-12,-7,-2,-3
-4,1,-1,-9,13,5,-1,1
-3,1,20,84,16,-4,-5,-3
0,-6,-14,-17,-7,5,1,0
-1,-2,2,26,13,-3,0,0
-1,-1,0,10,4,-2,-5,-2
0,-1,-10,-67,-24,-2,-4,-1
2,3,6,23,3,5,13,8
0,1,-1,2,2,3,1,1
-1,1,4,33,5,6,-5,0
-4,-6,-1,30,1,-11,-1,-2
0,-2,-1,27,-11,-18,-13,-4
-1,-4,-8,-20,9,7,6,1
5,7,11,-32,1,11,6,2
1,-2,-8,-43,-19,1,1,0
-2,0,3,13,14,-4,-7,-6
2,1,-3,14,-3,-5,-3,1
-2,-4,12,19,-2,1,0,-1
-1,-3,-9,-10,2,1,3,-2
2,1,-3,-41,-16,0,-1,1
1,2,1,-48,-15,-2,-3,0
-1,1,-1,37,15,2,2,1
0,1,-6,-31,-20,4,4,1
-9,-13,-13,13,11,-20,-10,-8
2,4,5,9,6,11,2,0
-1,-2,-5,-14,-1,-1,-10,-2
-2,0,2,31,17,0,7,-1
2,4,0,-13,-1,7,7,2
0,2,8,19,1,1,-4,0
1,0,1,7,9,-1,2,1
-2,-2,-8,-26,-7,-8,-6,-2
3,1,2,1,-10,0,1,1
1,0,-3,-5,17,-2,2,-1
4,8,16,28,8,12,7,1
-10,-17,-27,-33,-28,-18,-13,-9
1,4,5,8,6,4,1,0
2,3,8,-3,-3,1,4,2
1,6,8,22,7,0,5,1
-3,-6,-7,27,11,-3,-5,2
-2,1,3,5,2,0,-1,1
