ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
-3,-12,-17,2,7,-11,-4,-3
3,6,14,41,16,13,5,3
0,0,2,-25,1,4,-1,0
-5,-9,-22,27,-4,-12,-3,-2
5,7,7,-2,7,4,-1,2
-1,0,3,-5,-1,-1,-1,-1
-3,-5,-10,-3,7,-2,-1,-5
-1,2,7,-29,-23,-2,-3,0
-1,0,3,-6,7,1,5,1
1,0,-8,-65,-34,0,-3,1
-1,-3,-8,1,-5,-1,-4,0
-2,-7,2,-27,-10,-6,-6,-5
-3,-5,3,36,-9,-10,-4,-3
1,1,-9,-65,-14,-1,0,-1
2,-2,-4,-1,-10,-2,0,1
3,5,19,37,17,12,2,0
2,4,1,5,-4,0,3,1
-3,-7,2,19,-4,-11,-2,-2
-1,-2,-1,81,35,2,-9,-2
-2,-3,3,27,-1,1,7,0
8,15,25,35,25,16,10,6
-3,2,-2,29,-14,-9,-8,-2
-5,-5,-3,2,3,-1,3,2
1,0,5,4,4,1,-3,2
-1,-5,-12,-32,7,-3,-4,-2
1,4,5,18,-2,3,4,2
-4,-2,0,10,15,5,1,-4
-1,5,-7,-39,-10,6,7,2
0,2,9,14,1,-2,-2,1
1,2,-1,-6,13,-3,-2,-1
-3,-5,-5,-9,-3,-1,-2,-2
-2,-5,5,63,12,-7,-7,-4
-4,-4,-6,-41,-8,-2,-1,-3
0,-2,1,-8,8,3,2,3
1,-1,-2,-10,-9,1,-1,-3
1,2,3,16,11,-1,-2,2
-2,-2,1,20,9,-1,0,-1
1,-2,-21,-38,-15,7,3,0
0,-1,-8,-57,-13,2,-2,1
1,0,-4,-34,-16,-18,-4,-2
2,3,9,-4,-3,8,4,3
-4,-5,-17,-64,-19,2,0,-2
-3,-2,4,51,9,-12,-4,-1
1,2,8,17,6,5,-10,-1
-1,-3,-18,-60,-21,-3,6,-1
4,8,22,12,11,9,9,4
2,4,9,-39,-14,2,2,3
-3,-1,-15,13,17,5,1,2
-3,-4,1,-9,-25,-10,-8,-5
1,0,-7,32,15,-6,-4,-1
