ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
-1,-7,-30,-20,23,2,2,0
-2,-2,12,58,-17,-4,-2,1
25,64,57,-18,19,28,17,13
-25,-66,-64,-75,46,-11,-12,-12
-14,-38,-87,-102,-57,-18,-9,-7
-4,-3,60,80,-15,-20,-5,-2
4,8,1,-45,3,0,2,3
14,34,36,32,-17,13,8,6
4,6,-10,-47,16,13,4,3
-4,-11,-12,16,6,-9,-3,-2
-2,1,-2,4,-18,-6,-3,-4
7,11,-1,-13,0,10,5,3
-7,0,50,66,-1,-7,-1,-2
-3,-6,-15,-12,-56,-8,-3,-2
-2,-7,-3,2,-22,-2,-3,-2
6,5,-48,-90,-16,6,3,3
-4,7,72,94,-22,-26,-12,-4
-4,-12,5,-10,-8,1,0,0
1,3,-40,-11,11,6,1,1
-4,-10,1,3,-26,-14,-4,-2
7,20,25,-2,-17,7,4,4
18,45,77,110,101,57,19,8
-21,-48,-93,-26,-75,-37,-20,-14
-11,-35,0,3,15,-10,-3,-5
8,18,-3,27,27,21,9,4
-13,-28,-50,8,11,-22,-9,-6
10,18,2,14,-8,13,8,4
3,19,43,31,15,3,-1,1
-5,-16,-18,6,13,-6,-2,-3
5,7,4,-13,2,2,0,2
-1,-3,-17,19,10,2,1,1
-6,-8,-8,-10,-34,-17,-8,-5
1,-4,-15,-18,50,16,4,1
6,19,39,18,-26,-3,-2,1
3,4,-13,61,2,7,5,3
-6,-7,5,-44,-23,3,-3,-4
-7,-10,8,101,24,-8,-4,-2
-3,-16,-16,-30,5,0,-1,-3
-3,-1,53,18,-7,-16,-5,-2
13,27,-1,5,19,17,9,7
2,-1,-53,2,-35,1,0,-1
-13,-20,-45,-99,-59,-23,-12,-8
-2,-2,35,29,34,-3,-1,1
7,21,54,2,13,5,2,3
-2,-12,-39,66,19,7,2,-3
3,5,-3,22,-8,9,5,2
-1,-1,2,33,22,2,0,-2
11,22,-34,-104,5,16,7,6
-14,-26,52,57,-30,-27,-12,-8
-10,-23,-52,-40,-14,-16,-10,-7
