ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
7,11,29,5,7,8,8,4
1,-2,-2,-55,-31,-8,-2,1
-2,-1,-5,-21,-25,5,-1,0
4,5,1,20,30,9,7,5
0,-1,-7,-28,-16,2,0,0
2,5,11,35,11,2,5,-1
0,-1,5,0,0,2,1,-1
-3,-1,3,7,-13,-5,-3,-1
-3,-1,-5,-23,20,5,0,-3
0,0,-1,-9,-5,1,-2,-2
-6,-6,-18,-36,-24,-14,-9,-7
1,1,-2,24,21,4,4,3
-3,-4,-1,-17,-20,-4,-3,-2
-2,-4,5,16,0,-6,-5,-3
-2,0,-9,0,-6,-4,-2,-3
-1,-3,-22,-3,-21,-8,-3,-1
2,8,14,25,38,17,6,6
2,1,11,-36,-24,2,1,-1
-2,3,-35,-11,-5,-4,-6,-3
5,2,22,10,8,7,11,7
2,4,7,7,1,-3,0,0
6,11,19,8,18,10,8,5
-3,-3,4,0,-27,-12,-10,-5
-8,-10,-39,-2,-3,-4,-1,-4
-3,3,20,2,2,1,3,-1
-5,-11,-28,10,4,-6,-5,-2
6,9,22,30,30,17,10,3
1,5,15,-17,-28,-4,-8,-4
-1,-6,4,32,11,0,3,-2
1,0,14,-14,-11,1,-1,0
7,5,18,-3,2,13,9,5
-3,-6,-11,-39,-25,-10,-8,-4
-3,-2,-8,55,13,-1,-3,-3
-2,-2,-10,-3,12,-2,-3,1
3,3,7,-9,-18,4,4,3
5,9,31,59,26,10,7,4
-5,-5,-22,-88,-40,-16,-11,-8
-1,-5,-23,0,0,-5,3,0
0,8,43,19,12,5,-1,0
1,-1,-8,38,0,0,1,2
-1,-4,1,31,19,-4,-4,-3
-3,-7,-6,42,23,1,-2,-1
-3,-4,-20,-57,-12,-8,-1,-2
3,8,21,7,11,8,3,-1
0,3,16,85,25,5,0,1
-1,-4,-31,-21,-19,-6,-4,-4
0,1,22,50,25,0,0,1
-2,-6,-9,-44,-22,-7,-5,-5
-5,-6,-20,-55,-24,-6,4,1
5,10,15,19,8,10,4,4
