ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
5,3,5,25,8,-1,0,5
6,2,-5,-30,-30,-10,-3,0
-7,-14,-13,-24,-18,-7,-7,-6
-4,0,-1,14,5,-3,0,1
-2,6,15,19,6,14,3,-4
-1,0,-12,2,7,2,4,3
5,9,16,-37,-43,-1,3,4
-1,-7,5,29,3,-9,-8,-3
1,0,-4,-32,-9,3,5,3
-6,2,1,-1,-12,6,5,0
5,-1,-3,-13,-2,-1,-3,-2
10,8,12,28,8,12,10,4
-9,-3,6,-23,-7,-2,-4,1
8,9,9,-25,2,8,1,3
-8,-13,-25,-10,1,-14,-2,-4
-1,2,1,-6,8,13,0,-1
-8,-2,1,33,13,-9,-6,-3
-13,-18,-26,23,1,-21,-13,-9
7,7,10,6,8,9,3,3
-9,-9,-19,-29,-19,-12,-6,-6
1,-1,-7,-18,-18,-7,-1,1
4,6,12,39,26,9,4,4
-1,3,3,26,11,7,4,2
-1,-2,1,26,21,0,-3,-4
-1,2,1,-3,-8,5,3,4
-2,-1,-6,-39,-25,-9,-1,-4
-3,-6,-7,30,19,5,-1,-3
3,3,13,2,27,-2,-2,1
-2,-2,-11,-34,-22,-6,-1,-3
-3,-9,2,66,27,-9,-9,-5
-8,-2,-13,-51,-33,2,5,2
7,3,9,27,17,-2,-1,-2
5,2,-1,3,4,2,3,2
2,2,11,1,6,2,1,5
1,0,6,6,1,-4,-6,-3
-7,-1,1,25,-3,1,5,2
-2,-11,-32,-76,-20,-4,-1,-3
10,9,16,-56,-48,0,1,2
-7,-11,-13,32,36,-4,-7,-6
8,6,-9,-57,-19,4,4,4
2,-1,11,52,21,-4,-5,-2
-6,-6,-15,-16,-4,-5,-1,-2
1,3,9,-8,-10,-3,-2,-3
-2,-1,-4,-17,-20,-5,-3,-1
-1,2,2,-8,9,12,7,2
-3,-7,-8,2,13,-3,-4,-6
1,4,12,36,2,10,2,1
2,6,0,-17,-4,2,2,2
-10,-12,-3,78,15,-19,-12,-11
-1,1,0,8,-16,-2,0,-1
