ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
1,4,4,-19,-6,4,5,3
1,2,2,10,4,7,4,3
3,5,12,-7,-10,6,3,3
0,0,-8,-35,-6,-7,-5,0
5,7,2,-2,-15,2,5,0
-11,-16,-22,-16,-2,-18,-16,-7
1,0,3,35,19,8,2,2
-4,-8,-5,13,-8,-6,-5,-2
-3,-1,0,-29,0,0,2,-1
3,4,17,-8,-14,1,-2,-1
4,7,8,-29,-15,1,7,1
-3,-7,-17,-9,-2,-5,-4,-4
2,3,3,16,13,2,1,0
-2,0,7,57,21,7,2,-1
-4,-4,-15,-39,-14,-8,-7,-4
0,-2,-4,-8,-1,6,4,0
5,10,18,9,27,15,8,4
-9,-16,-40,-6,-14,-17,-11,-8
5,8,19,-22,-5,9,8,3
-7,-9,-10,27,5,-10,-9,-5
-5,-7,-21,-59,-14,-5,-2,-3
5,6,9,12,15,6,4,3
5,8,11,-67,-19,7,8,7
-5,-10,-20,-62,-26,-12,-7,-4
3,3,0,-6,-11,-1,0,2
-1,0,-1,-4,1,3,6,3
-1,2,11,76,34,1,-3,-3
-4,-7,-11,14,-14,-5,-3,-3
3,-2,-6,-59,-37,-8,-3,2
1,-3,-3,6,1,0,2,1
-2,-1,-1,-10,-1,-2,-3,-1
2,3,6,4,-5,1,0,2
-5,-4,1,17,5,-4,-5,-7
2,6,9,14,16,8,2,2
1,1,2,34,5,-2,-2,-1
-6,-5,6,24,-13,-6,-2,-2
-3,-7,-24,-5,5,-2,-1,-2
2,8,3,-48,6,9,1,3
5,0,14,19,-8,-1,-1,1
3,5,1,-4,7,3,3,2
-2,1,6,23,14,-1,-4,-3
1,1,4,17,-2,7,4,3
-3,-1,-8,-15,-1,-4,-1,-1
1,-2,-2,59,23,-2,-1,2
-6,-7,0,-40,-1,-4,-5,-2
-1,-5,-5,35,10,-3,-2,-1
-4,-7,-11,-40,-22,-5,-2,-4
4,7,14,11,4,7,5,2
0,5,7,13,0,3,3,1
-7,-6,-3,38,21,-13,-12,-7
