ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
-7,-9,-12,-2,-5,-17,-11,-6
2,2,8,-15,1,5,1,-2
8,9,4,7,-5,16,9,7
-5,-8,4,78,24,-13,-9,-3
-6,-8,-12,-21,-11,-5,-2,-4
-2,-4,-4,-24,-2,-3,-1,-2
-4,-4,-15,-28,-34,-14,-7,-2
7,9,16,-1,7,18,16,6
-1,-1,-3,-8,-6,-4,-6,-4
-3,-6,-3,42,8,-3,-3,-2
1,1,2,18,11,-3,-2,-2
-3,-3,-10,13,27,-4,-8,-4
-4,-6,-3,-2,-24,-8,0,0
0,-1,-6,-24,-17,2,2,-1
9,14,28,12,-5,17,15,8
-2,-5,-11,-10,-2,-4,-5,-2
0,2,-9,-13,-4,-5,-4,-1
7,10,24,9,-24,5,5,6
-5,-8,-1,18,14,-9,-3,-4
4,4,7,-5,-3,2,2,5
-1,-1,-4,2,12,-3,-3,-1
2,9,20,15,8,9,9,3
2,0,-5,-24,30,13,3,3
-7,-13,-32,-92,-70,-11,-1,-4
1,2,13,19,-3,0,1,2
0,3,6,41,17,-1,-4,-2
-3,-4,-5,-4,1,-6,-6,-5
-1,2,6,41,28,3,1,3
2,-2,-6,-13,-6,0,2,-2
-2,-2,-7,16,-4,-2,-1,0
-1,-2,11,3,-7,-6,-5,-1
6,8,9,0,-3,5,5,3
1,6,24,81,37,12,6,4
0,-3,6,85,30,-2,-3,-1
-7,-14,-27,-10,-26,-16,-11,-7
1,5,17,35,10,-3,2,-1
-5,-10,-11,40,18,-2,-1,-2
-1,0,0,-4,4,4,4,1
3,5,2,-16,1,8,5,2
5,6,8,-42,-26,5,4,3
-16,-20,-27,69,47,-17,-21,-18
1,0,13,11,9,-1,2,0
-5,-8,-16,19,-11,-11,-4,-2
-3,-5,-20,-97,-53,-5,0,0
8,10,7,-32,-15,4,4,6
-6,-6,-11,-13,-10,-8,-9,-6
4,7,16,38,21,11,9,5
4,6,23,35,48,9,0,-2
-6,-10,-29,-62,-40,-11,-7,-5
1,3,4,-20,22,-3,-5,-3
