ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
-5,-13,-70,28,-48,-11,0,-3
-14,-26,-15,-24,-22,-12,-6,-7
-2,-18,-82,-47,-11,-7,-4,-2
-2,1,11,24,-7,-11,-6,-1
13,26,40,-17,24,17,8,7
1,9,12,91,11,6,0,1
-2,1,25,-38,6,-1,-2,1
-2,-6,-39,-61,-23,-7,0,-2
0,3,25,-40,1,-2,-3,-2
3,-4,-33,-9,8,12,5,0
0,5,42,49,2,0,2,0
-3,-2,-38,-32,0,0,-3,-1
-1,0,11,-3,1,1,-2,-1
1,4,-26,14,8,4,3,1
0,-4,1,33,26,1,1,0
2,12,25,-28,-11,5,2,2
-10,-17,-31,48,-5,-12,-5,-6
2,-8,-5,-24,1,7,1,2
1,4,15,49,14,-4,-4,-1
-1,3,13,-45,-6,3,1,0
2,-5,-40,4,10,8,3,2
-3,5,-10,-31,17,-2,-1,-1
-2,-4,-3,-35,-9,-1,-1,-2
7,22,62,75,17,7,3,1
-12,-13,22,39,-17,-21,-11,-8
3,6,14,22,7,5,2,1
-2,-9,-8,-20,-11,1,-1,-1
1,5,7,2,-9,-2,2,0
4,1,-31,-45,-6,13,3,3
0,2,-3,44,-11,-5,-3,-1
3,8,4,-51,-6,2,1,0
0,-5,41,69,20,-1,-2,-2
-8,-13,-30,28,31,-12,-4,-3
-2,-8,-38,-25,-23,2,3,0
3,3,-14,10,5,10,4,3
1,8,-22,-20,-12,2,-1,0
-2,-3,-6,-71,14,3,-2,-1
1,5,37,13,14,-4,-1,-2
4,6,18,39,-13,0,1,1
-3,-10,-59,-9,3,-2,-1,-2
2,9,31,10,7,4,2,1
-5,1,32,-6,-10,-6,-5,-3
6,23,-5,-6,22,10,5,2
-8,-28,-29,28,-23,-11,-7,-7
-18,-44,-86,-53,-40,-16,-7,-6
1,-1,21,63,27,-1,-2,-1
5,13,4,-83,-13,3,4,5
-3,1,19,56,-8,-4,-2,-3
7,11,16,-12,7,12,4,3
-1,-1,-9,-20,-2,0,1,-1
