ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
-2,-3,-2,18,-2,-6,-6,-4
-2,-2,-2,-28,-15,-5,2,2
-3,-4,-13,-38,-6,-6,-6,-4
0,3,-1,-4,19,11,9,3
-1,-2,0,-39,-33,-8,-4,-2
-3,-3,-6,0,6,3,-2,0
4,7,10,10,-6,6,1,4
-2,-2,-4,-15,-1,-3,1,1
3,9,10,6,4,4,1,-1
1,1,6,34,12,2,0,-1
-2,-2,-12,-82,-32,-6,4,2
-6,-6,-6,52,7,0,-2,-1
4,0,2,3,4,5,2,0
0,1,0,-28,-1,-3,-3,-1
9,13,30,29,25,14,7,4
-6,-13,-20,31,-19,-13,-10,-6
-3,-3,-10,-33,-10,-5,0,-1
-1,1,-3,-6,9,8,7,0
-8,-8,-15,-10,-1,-10,-6,-5
2,4,6,-45,-2,-1,2,1
-2,0,-2,15,-3,-4,-5,0
1,2,4,-8,0,1,-1,-2
0,3,1,32,7,9,7,-1
-1,-2,-2,-54,-12,-9,-5,0
-7,-9,-13,-3,5,-3,-1,-5
2,2,3,-14,-17,-5,1,1
-5,-2,3,55,33,-5,-8,-3
5,3,5,-11,-9,2,7,4
2,2,6,31,4,11,1,1
-2,-1,-7,4,10,0,-4,-2
1,-2,-3,-5,-6,-5,-2,2
1,0,-2,-48,-14,-5,-3,-1
4,7,6,4,23,9,4,3
-6,-7,-4,35,-40,-14,-5,-2
2,0,4,32,12,2,4,1
0,3,4,12,-1,2,0,1
5,-2,-6,-19,-17,-6,0,-1
1,3,8,17,20,5,-4,-3
1,5,8,27,2,-6,-2,0
-6,-7,-5,-1,-15,3,-3,-5
-3,-1,-2,5,9,-1,0,-3
1,-1,-1,-2,9,5,2,3
4,8,15,0,10,6,5,4
-5,-9,-19,2,-13,-15,-10,-8
-4,-4,-16,-18,-4,-2,-5,-2
-3,-8,-13,-45,-10,-4,0,1
-1,0,1,-6,-2,2,2,-1
6,10,20,25,16,8,4,4
-4,-2,-4,9,8,-12,-8,-1
-2,-2,-1,11,-13,-3,0,0
