ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
7,13,26,10,23,21,17,6
0,-3,0,57,-8,-7,-8,1
0,0,-17,-70,-30,-2,7,2
-4,-4,-7,17,-1,-12,-9,-4
0,0,-7,-81,-51,-2,-5,-2
-3,-5,3,53,26,-2,-4,-2
1,2,10,15,12,6,0,3
1,0,-4,-20,-15,-1,2,0
2,0,-3,-15,8,-5,-4,0
-2,-4,-20,-113,-53,-2,2,-1
7,13,28,64,50,22,9,5
-9,-14,-11,67,-6,-25,-12,-6
-2,-2,2,59,39,9,3,1
1,3,-3,-17,-22,-3,-1,0
-1,2,16,31,27,10,4,-1
-1,-6,-15,-26,-3,-11,-5,-4
8,10,11,21,4,8,2,2
-4,-8,-7,55,6,-5,-2,0
-3,-3,3,35,7,-8,-6,-2
-3,1,-11,-71,-15,1,1,-3
-5,-7,-4,36,14,-7,-5,0
0,-1,-9,-63,1,5,6,4
-2,1,4,-12,-10,-5,-1,-4
-2,0,-9,7,6,2,-4,0
-2,-5,-4,-20,-7,-4,1,-3
7,10,17,8,2,14,11,3
-6,-10,-11,-5,0,-19,-13,-7
5,7,9,-50,-1,14,7,3
-2,-3,-4,-11,4,-13,-1,-2
0,3,-3,-29,-7,5,-1,-2
-4,-4,-1,34,13,-6,-4,-4
-2,-3,-4,-3,-6,5,2,-2
0,3,6,25,18,3,-1,0
-17,-25,-29,-1,-27,-30,-20,-14
1,0,-14,-75,-26,8,4,4
7,8,15,51,17,3,6,4
-8,-8,-12,60,9,-10,-15,-7
2,7,25,5,9,1,5,-5
2,2,-2,-57,-20,6,5,6
-2,-4,4,57,6,-3,0,-1
0,-6,-12,-55,-21,1,1,0
2,7,1,-55,-21,3,1,2
0,0,2,-29,-6,-2,-1,-5
6,7,17,18,-5,3,3,5
-4,-3,-7,42,30,3,-1,-4
1,1,-5,-59,-22,2,3,4
-2,-5,-8,22,12,0,0,-2
3,6,8,-43,-20,-3,-3,2
-5,-5,-6,2,2,-3,-1,-6
5,6,11,-7,10,6,5,4
