ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
2,5,-5,-22,-3,2,0,3
0,3,31,17,-2,-2,-2,-2
-3,-4,-20,-10,-12,-5,-4,-2
-1,-4,-10,20,16,4,0,0
5,9,16,-22,-19,-6,-3,2
-6,-15,-37,-16,-13,-6,-6,-3
8,18,37,44,29,16,8,5
-7,-16,-49,-9,-13,-9,-6,-3
0,8,5,-73,-26,-2,-1,2
0,-1,8,-9,22,0,0,1
-3,-9,-22,2,1,3,1,-3
1,6,20,22,-8,-4,-2,0
2,3,16,31,-7,-2,0,-2
-1,-6,-43,-74,30,5,1,-1
-2,-2,6,-5,-10,-6,-3,-4
2,5,11,27,-7,3,2,2
-1,-3,-20,10,31,1,0,-1
-1,1,27,-9,-20,0,2,0
-1,-5,-34,-11,3,-2,-2,0
0,1,21,24,-12,-3,-3,0
-2,-3,9,1,10,0,-1,-2
2,2,-20,13,-11,-3,-2,-1
2,1,7,2,15,3,1,0
0,3,38,5,-29,-11,-2,-2
7,9,-35,9,26,20,8,5
-9,-13,5,-7,-2,-6,-6,-4
-1,-2,-30,-9,1,-3,5,3
-3,-6,8,-43,3,0,-2,-3
2,7,26,-1,1,0,1,1
-1,1,5,41,6,3,1,2
0,3,0,-5,-25,-9,-7,-1
5,12,30,48,80,26,8,2
0,-7,-57,-112,-8,2,1,-1
-7,-15,-2,89,-12,-14,-7,-6
-1,2,16,-5,-11,-2,-1,-1
-1,-2,-23,17,-14,-11,-1,0
1,3,19,-18,-9,6,-1,-1
5,8,17,12,18,8,3,1
-1,-6,-19,21,6,0,0,-2
-3,-6,-17,-43,-24,-10,-6,-3
-2,1,16,41,6,-2,0,1
1,4,22,-12,-9,-3,-3,0
-2,-2,-5,-4,3,0,-3,0
3,1,-5,-8,-2,-1,-1,0
-1,0,7,25,14,-6,0,-1
1,8,52,3,-12,-3,-2,-1
1,-4,-83,-80,6,14,5,3
-7,-9,10,47,-30,-16,-8,-5
-6,-13,-31,-40,20,6,1,-2
2,4,12,10,-4,-2,0,0
