ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
-5,-6,-12,-13,-19,1,-2,-1
0,-1,-3,8,-5,-2,1,1
-2,-4,-11,-40,-24,-2,-3,-2
-3,-3,9,27,13,-8,-6,-5
-1,-3,-16,12,17,0,1,1
0,3,-2,-41,-14,-3,-4,-5
0,-2,0,23,6,2,-2,-1
0,3,4,17,16,3,2,2
-2,-9,-18,-36,-19,-15,-3,-5
2,5,15,29,7,6,-2,3
1,3,1,-42,-16,-3,-2,-2
0,2,2,-19,-14,4,4,2
1,3,-1,-3,8,11,8,2
-7,-8,-1,-3,-17,-15,-8,-3
-2,-2,-7,-4,4,-3,-10,0
-1,-1,-4,-29,-7,-3,6,0
-4,-6,-12,-5,-23,8,-6,-4
1,3,6,-7,9,-9,0,-2
4,5,9,43,16,5,6,2
3,1,-5,-68,-28,4,1,2
-1,1,19,47,3,-3,0,2
-7,-9,-8,-10,-7,-3,-5,-8
-1,-3,-3,25,15,-1,5,1
1,2,6,14,3,4,-2,2
4,7,1,26,27,11,8,1
-1,-1,-9,6,-28,-5,-6,0
3,6,8,-5,3,0,3,4
-2,-1,-3,-17,-8,-1,-1,-1
-1,-4,-2,-41,-12,-12,-4,-3
-7,-12,-9,56,25,-5,-4,-2
-1,-2,-11,-3,14,6,2,-1
3,5,15,32,14,-2,-1,-1
-6,-3,-8,-23,0,-8,-7,-5
4,6,4,-12,6,11,6,5
-2,-1,0,4,3,-1,4,-1
-4,-3,4,64,6,-2,-8,-8
0,2,14,1,8,9,0,5
2,-1,-8,-45,-12,-11,2,-2
-6,-9,-21,-4,-12,-12,-8,-4
2,1,7,55,12,8,0,1
0,0,-10,-1,-39,-3,-1,0
-3,-5,-17,-59,-15,1,-1,0
0,0,4,27,4,-5,-5,-3
-3,-7,-10,12,3,-10,-4,-3
3,5,6,-17,5,9,7,2
2,4,6,17,1,11,5,2
-2,-3,-7,-3,-1,-1,1,-3
0,4,12,-5,-7,-2,0,0
-1,-2,-5,-13,17,-3,0,-3
-1,1,9,-8,-17,-6,-2,0
