ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
5,8,10,-64,-23,-4,0,2
-1,4,8,34,6,6,4,0
-1,-3,-8,-18,-12,-3,-3,-2
4,3,-4,-64,-21,1,6,2
2,5,1,-11,-11,12,5,2
3,3,-8,-95,-31,0,5,3
-7,-8,-19,-87,-33,-14,-10,-6
-3,-5,-6,-20,5,-2,-1,-3
5,1,2,10,18,-2,0,0
1,3,2,-1,-1,6,-1,0
-2,-5,-22,-45,-16,3,0,-3
-1,0,5,4,2,-3,-3,0
-5,-7,-11,-23,-8,-8,-2,-2
-4,-7,-12,14,5,-2,-4,-2
2,3,26,24,16,2,0,-1
1,1,1,-35,-19,-6,-3,-1
-2,-2,1,42,35,1,-1,0
-2,0,0,11,11,1,1,1
-4,-6,-9,28,5,-9,-7,-5
1,2,-1,-28,12,3,1,-1
6,9,9,-28,-23,6,7,3
-15,-21,-21,-10,17,-16,-15,-10
6,10,14,44,-2,10,6,7
-2,0,2,-4,-19,-15,0,0
5,11,12,69,41,23,8,3
-5,-8,-8,17,12,-2,-3,-5
6,12,20,68,44,20,13,5
-4,-8,-9,-23,-9,-14,-13,-7
-5,-4,-3,40,-4,-15,-3,-2
5,3,4,-1,-28,-3,3,4
-3,-1,5,23,17,-4,-3,-5
0,2,-4,-2,-3,3,0,2
-12,-19,-24,12,-7,-17,-15,-12
-7,-10,-14,-42,-37,-13,-7,-5
0,-1,3,5,-7,-2,2,2
1,4,7,0,20,12,4,-4
-2,-6,-13,-7,-8,-3,-7,1
6,10,20,44,27,13,9,5
-7,-12,-25,-12,-49,-12,-6,-3
-15,-22,-21,17,0,-27,-18,-10
4,10,30,101,43,12,6,4
-2,-1,-3,29,0,-5,-1,-2
5,10,-1,-62,-29,9,7,2
0,3,13,18,19,6,3,2
-2,-2,-8,-49,-15,-1,5,-1
-1,0,-1,-21,2,-1,-4,-1
2,5,17,5,12,4,0,3
3,5,0,-32,-6,10,5,3
16,28,35,7,44,34,13,3
-15,-22,-19,29,-7,-21,-10,-8
