ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
0,-1,-1,-5,-10,-4,0,1
-1,3,11,21,18,1,-4,-3
-1,-1,-5,3,5,2,1,-1
0,-1,-7,-50,-11,3,1,2
0,5,12,9,-5,0,1,-4
-6,-11,-22,6,-1,-4,-2,-1
4,5,5,30,18,3,1,2
5,6,3,-90,-29,13,3,1
-9,-13,-15,26,0,-23,-13,-6
0,-2,-8,-49,-17,2,0,-1
1,-3,-2,11,1,-1,0,1
3,4,4,-8,10,8,5,3
6,9,12,-35,-27,5,7,2
-2,-3,-4,-2,-3,-6,-2,0
-2,-2,1,3,-3,0,2,0
-3,-3,-1,24,20,2,-3,-4
4,4,2,-19,14,6,2,4
2,4,11,60,14,2,-7,1
-4,-8,-18,-76,-46,-16,-1,0
-1,2,5,48,32,8,0,0
-6,-10,-7,43,38,-3,-5,-5
4,5,-2,-64,-18,3,3,2
-6,-11,-6,50,13,-11,-11,-7
-1,-2,-5,-11,-1,-4,1,-2
2,4,-2,-56,-43,3,5,2
-2,5,20,62,26,4,1,-2
-4,-5,-17,-20,6,-3,-6,-4
-3,-3,-1,-2,-12,-2,3,-3
2,1,-2,-17,-15,-1,-4,0
-8,-13,-23,-19,-6,-12,-5,-5
7,14,28,46,24,17,12,6
-9,-14,-19,7,-32,-14,-12,-9
2,3,4,2,10,-3,1,-2
2,4,-3,-74,-40,-1,2,1
-1,2,9,51,12,1,-1,-2
0,-1,-4,-10,-4,-9,-4,0
3,5,3,-7,28,16,5,3
2,0,3,30,0,0,1,4
0,1,1,-17,11,0,-1,-1
1,2,-1,-16,-30,-5,1,0
0,-1,-3,4,12,11,2,4
6,8,3,-42,14,17,9,7
-3,-5,-8,10,21,-2,-2,-1
0,4,9,39,9,-3,-4,-3
-1,-1,7,61,3,-6,0,0
5,7,1,-59,-13,8,6,5
-2,-4,3,21,5,-1,-2,-2
5,6,8,33,33,15,3,2
4,6,6,9,-9,-3,1,2
-7,-7,-4,23,3,-7,-2,-5
