ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
-5,-10,-5,-52,-20,-15,-6,-5
0,4,31,75,10,-5,-1,-2
-3,-14,-46,-82,-23,-7,-3,-1
10,29,52,11,22,12,6,6
-15,-45,-92,-21,-19,-10,-7,-7
-3,0,6,-43,-21,-7,-3,-1
3,3,17,78,50,16,5,2
2,7,4,-12,-14,-3,-1,-2
-1,0,-32,-14,-19,-5,0,-4
1,6,12,18,6,4,0,-1
-6,-8,-3,15,24,-8,-4,-5
5,10,33,31,5,12,5,3
-13,-29,-61,6,-8,-14,-12,-6
-2,0,7,-9,-5,0,-1,1
1,0,-12,-43,61,16,3,-1
-8,-13,0,88,3,-6,-3,-3
11,32,85,66,-11,-2,2,7
1,-7,-52,-32,10,12,3,0
-9,-11,-2,-10,-13,-13,-4,-2
-4,-8,-22,1,-2,-12,-5,-2
4,5,-13,-3,44,24,8,5
5,14,38,-69,-20,-1,-1,1
0,2,9,79,-20,-5,-3,-4
-1,-1,7,-24,-3,-1,-1,0
3,8,-16,2,-6,-4,2,0
0,2,-22,-8,-2,7,2,1
-1,-8,-26,-62,-25,-3,-1,-4
0,1,-14,-21,-7,-5,-3,-2
-2,2,25,13,-4,-16,-6,-5
-4,-5,-2,21,24,4,-1,-1
3,9,42,36,-6,-5,0,0
7,7,-74,-53,18,19,10,5
-16,-27,40,70,-46,-31,-13,-9
0,-4,-38,-55,-4,-7,-2,1
-2,-2,14,-90,-43,2,-1,0
2,-11,1,-10,34,13,2,-1
7,19,26,-13,-14,1,1,2
-2,-11,-25,62,13,2,-1,-2
-4,-2,23,50,-5,-12,-6,-1
-5,-11,-34,-87,-37,-9,-3,-3
1,6,26,-26,35,6,3,0
9,18,19,68,-22,4,3,3
-10,-17,27,75,-4,-12,-5,-6
1,10,33,17,19,11,4,5
-2,-1,4,63,-22,-6,-4,-2
-4,1,24,-57,29,4,3,0
8,5,-30,-80,-6,3,3,4
-14,-33,-51,12,-41,-17,-7,-6
11,28,29,-7,22,8,4,5
-4,-11,8,-9,9,8,1,-1
