ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
-2,-2,16,40,9,1,-2,-2
-2,1,-4,-3,-14,-10,-2,0
-5,-7,-3,48,-35,-13,-5,-7
4,8,19,-58,6,9,5,3
2,7,32,23,2,7,3,3
-5,-10,-3,80,8,-7,-9,-6
5,3,-18,-90,-22,3,5,4
1,8,-5,32,25,7,2,1
-6,-8,-5,16,-23,-14,-6,-5
-1,-1,-24,-8,-20,-8,-2,-2
4,14,57,42,12,2,1,1
0,-6,-5,4,-13,-2,0,0
0,0,-15,31,-34,-4,2,1
-8,-15,0,-16,1,-8,-6,-5
1,-1,2,-35,-2,-1,0,2
-2,0,-36,-63,-29,-13,-6,-1
4,8,25,29,23,-3,-1,1
-1,-1,-19,-30,-13,8,1,0
-2,0,14,6,3,-3,-1,-2
12,40,60,28,36,12,9,7
-12,-29,-52,-83,-64,-13,-13,-13
-13,-30,-61,19,-4,-15,-6,-2
4,2,-11,-30,43,3,1,1
3,8,26,-28,-28,-3,-1,-1
4,8,-24,39,22,11,5,2
-4,-2,29,65,41,2,-1,-3
3,9,25,-37,-5,-3,-2,0
-6,-15,-39,-9,-41,-8,-3,-4
2,3,-13,-36,22,10,2,3
6,12,18,57,-16,4,2,2
3,4,-8,-51,21,8,3,1
-1,-1,27,58,-13,-5,-5,-2
-2,-1,-7,-43,10,2,1,1
-5,-6,5,13,-16,-10,-4,-3
3,4,-16,-14,-7,7,3,1
-1,8,30,35,0,-13,-4,-3
6,-1,-33,72,5,26,13,5
-4,-4,61,11,10,-8,-6,-2
-3,-5,-30,2,8,0,0,0
-4,-8,-6,-10,3,-8,-5,-4
1,11,40,57,7,-5,-1,2
4,1,-31,-47,-7,3,1,-1
-4,-10,-13,11,-12,-3,-4,-2
-1,-3,4,13,16,-3,-2,0
4,9,12,-30,9,1,0,0
1,6,10,12,-4,5,5,1
-6,-6,2,-2,-8,-6,1,-2
3,3,-4,0,14,11,2,1
1,16,70,8,11,0,-3,-1
-2,-17,-84,-23,-60,-18,-4,-3
